,Amplitude
2140,17.0
2141,17.0
2142,18.0
2143,18.0
2144,19.0
2145,20.0
2146,20.0
2147,21.0
2148,21.0
2149,22.0
2150,22.0
2151,23.0
2152,23.0
2153,23.0
2154,23.0
2155,24.0
2156,23.0
2157,23.0
2158,23.0
2159,23.0
2160,23.0
2161,23.0
2162,22.0
2163,22.0
2164,22.0
2165,21.0
2166,21.0
2167,20.0
2168,20.0
2169,19.0
2170,18.0
2171,18.0
2172,17.0
2173,17.0
2174,16.0
2175,16.0
2176,15.0
2177,15.0
2178,14.0
2179,14.0
2180,14.0
2181,14.0
2182,13.0
2183,13.0
2184,13.0
2185,13.0
2186,13.0
2187,14.0
2188,14.0
2189,14.0
2190,15.0
2191,15.0
2192,16.0
2193,16.0
2194,17.0
2195,17.0
2196,17.0
2197,18.0
2198,19.0
2199,19.0
2200,20.0
2201,20.0
2202,21.0
2203,22.0
2204,22.0
2205,23.0
2206,23.0
2207,23.0
2208,23.0
2209,23.0
2210,23.0
2211,23.0
2212,23.0
2213,23.0
2214,23.0
2215,23.0
2216,22.0
2217,22.0
2218,22.0
2219,21.0
2220,21.0
2221,20.0
2222,20.0
2223,19.0
2224,18.0
2225,18.0
2226,17.0
2227,17.0
2228,16.0
2229,16.0
2230,15.0
2231,15.0
2232,14.0
2233,14.0
2234,14.0
2235,14.0
2236,13.0
2237,13.0
2238,13.0
2239,13.0
2240,14.0
2241,14.0
2242,14.0
2243,14.0
2244,15.0
2245,15.0
2246,15.0
2247,16.0
2248,16.0
2249,17.0
2250,17.0
2251,18.0
2252,18.0
2253,19.0
2254,20.0
2255,20.0
2256,21.0
2257,22.0
2258,22.0
2259,22.0
2260,23.0
2261,23.0
2262,23.0
2263,23.0
2264,23.0
2265,24.0
2266,23.0
2267,23.0
2268,23.0
2269,23.0
2270,23.0
2271,22.0
2272,22.0
2273,22.0
2274,21.0
2275,20.0
2276,20.0
2277,19.0
2278,19.0
2279,18.0
2280,17.0
2281,17.0
2282,16.0
2283,16.0
2284,15.0
2285,15.0
2286,15.0
2287,14.0
2288,14.0
2289,14.0
2290,14.0
2291,13.0
2292,13.0
2293,13.0
2294,13.0
2295,13.0
2296,14.0
2297,14.0
2298,14.0
2299,15.0
2300,15.0
2301,16.0
2302,16.0
2303,17.0
2304,17.0
2305,18.0
2306,18.0
2307,19.0
2308,20.0
2309,20.0
2310,21.0
2311,21.0
2312,22.0
2313,22.0
2314,23.0
2315,23.0
2316,23.0
2317,23.0
2318,23.0
2319,23.0
2320,23.0
2321,23.0
2322,23.0
2323,23.0
2324,23.0
2325,23.0
2326,22.0
2327,22.0
2328,21.0
2329,21.0
2330,20.0
2331,20.0
2332,19.0
2333,18.0
2334,18.0
2335,17.0
2336,16.0
2337,16.0
2338,15.0
2339,15.0
2340,14.0
2341,14.0
2342,14.0
2343,14.0
2344,13.0
2345,13.0
2346,13.0
2347,13.0
2348,13.0
2349,14.0
2350,14.0
2351,14.0
2352,14.0
2353,15.0
2354,15.0
2355,16.0
2356,16.0
2357,17.0
2358,17.0
2359,18.0
2360,18.0
2361,19.0
2362,19.0
2363,20.0
2364,20.0
2365,21.0
2366,22.0
2367,22.0
2368,22.0
2369,23.0
2370,23.0
2371,23.0
2372,23.0
2373,23.0
2374,23.0
2375,23.0
2376,23.0
2377,23.0
2378,23.0
2379,22.0
2380,22.0
2381,22.0
2382,21.0
2383,21.0
2384,20.0
2385,20.0
2386,19.0
2387,18.0
2388,18.0
2389,17.0
2390,17.0
2391,16.0
2392,16.0
2393,15.0
2394,15.0
2395,14.0
2396,14.0
2397,14.0
2398,14.0
2399,14.0
2400,13.0
2401,14.0
2402,13.0
2403,13.0
2404,14.0
2405,14.0
2406,14.0
2407,15.0
2408,15.0
2409,15.0
2410,16.0
2411,17.0
2412,17.0
2413,17.0
2414,18.0
2415,19.0
2416,20.0
2417,20.0
2418,21.0
2419,21.0
2420,21.0
2421,22.0
2422,22.0
2423,23.0
2424,23.0
2425,23.0
2426,23.0
2427,23.0
2428,23.0
2429,23.0
2430,23.0
2431,23.0
2432,23.0
2433,23.0
2434,22.0
2435,22.0
2436,21.0
2437,21.0
2438,20.0
2439,20.0
2440,19.0
2441,19.0
2442,18.0
2443,17.0
2444,17.0
2445,16.0
2446,16.0
2447,15.0
2448,15.0
2449,15.0
2450,14.0
2451,14.0
2452,14.0
2453,14.0
2454,13.0
2455,13.0
2456,13.0
2457,13.0
2458,14.0
2459,14.0
2460,14.0
2461,14.0
2462,15.0
2463,15.0
2464,16.0
2465,16.0
2466,17.0
2467,17.0
2468,18.0
2469,19.0
2470,19.0
2471,20.0
2472,20.0
2473,21.0
2474,21.0
2475,22.0
2476,22.0
2477,23.0
2478,23.0
2479,23.0
2480,23.0
2481,24.0
2482,23.0
2483,23.0
2484,23.0
2485,23.0
2486,23.0
2487,23.0
2488,22.0
2489,22.0
2490,21.0
2491,21.0
2492,21.0
2493,20.0
2494,19.0
2495,19.0
2496,18.0
2497,17.0
2498,17.0
2499,16.0
2500,16.0
2501,15.0
2502,15.0
2503,15.0
2504,14.0
2505,14.0
2506,14.0
2507,13.0
2508,13.0
2509,13.0
2510,13.0
2511,13.0
2512,14.0
2513,14.0
2514,14.0
2515,15.0
2516,15.0
2517,15.0
2518,16.0
2519,16.0
2520,17.0
2521,17.0
2522,18.0
2523,18.0
2524,19.0
2525,20.0
2526,20.0
2527,21.0
2528,21.0
2529,21.0
2530,22.0
2531,23.0
2532,23.0
2533,23.0
2534,23.0
2535,23.0
2536,23.0
2537,23.0
2538,23.0
2539,23.0
2540,23.0
2541,23.0
2542,22.0
2543,22.0
2544,22.0
2545,21.0
2546,21.0
2547,20.0
2548,20.0
2549,19.0
2550,18.0
2551,18.0
2552,17.0
2553,17.0
2554,16.0
2555,16.0
2556,15.0
2557,15.0
2558,14.0
2559,14.0
2560,14.0
2561,13.0
2562,13.0
2563,13.0
2564,13.0
2565,14.0
2566,13.0
2567,13.0
2568,14.0
2569,14.0
2570,15.0
2571,15.0
2572,16.0
2573,16.0
2574,17.0
2575,17.0
2576,17.0
2577,18.0
2578,19.0
2579,19.0
2580,20.0
2581,20.0
2582,21.0
2583,22.0
2584,22.0
2585,22.0
2586,23.0
2587,23.0
2588,23.0
2589,24.0
2590,23.0
2591,24.0
2592,23.0
2593,23.0
2594,23.0
2595,23.0
2596,22.0
2597,22.0
2598,22.0
2599,21.0
2600,21.0
2601,20.0
2602,20.0
2603,19.0
2604,18.0
2605,18.0
2606,17.0
2607,17.0
2608,16.0
2609,16.0
2610,15.0
2611,15.0
2612,14.0
2613,14.0
2614,14.0
2615,14.0
2616,14.0
2617,13.0
2618,13.0
2619,13.0
2620,13.0
2621,14.0
2622,14.0
2623,14.0
2624,15.0
2625,15.0
2626,15.0
2627,16.0
2628,17.0
2629,17.0
2630,17.0
2631,18.0
2632,19.0
2633,19.0
2634,20.0
2635,20.0
2636,21.0
2637,22.0
2638,22.0
2639,22.0
2640,23.0
2641,23.0
2642,23.0
2643,23.0
2644,23.0
2645,23.0
2646,23.0
2647,23.0
2648,23.0
2649,23.0
2650,23.0
2651,22.0
2652,22.0
2653,22.0
2654,21.0
2655,20.0
2656,20.0
2657,19.0
2658,19.0
2659,18.0
2660,17.0
2661,17.0
2662,16.0
2663,16.0
2664,15.0
2665,15.0
2666,14.0
2667,14.0
2668,14.0
2669,14.0
2670,14.0
2671,14.0
2672,13.0
2673,13.0
2674,13.0
2675,14.0
2676,14.0
2677,14.0
2678,14.0
2679,15.0
2680,15.0
2681,16.0
2682,16.0
2683,16.0
2684,17.0
2685,18.0
2686,18.0
2687,19.0
2688,19.0
2689,20.0
2690,21.0
2691,21.0
2692,22.0
2693,22.0
2694,22.0
2695,23.0
2696,23.0
2697,23.0
2698,23.0
2699,24.0
2700,24.0
2701,23.0
2702,23.0
2703,23.0
2704,23.0
2705,23.0
2706,22.0
2707,22.0
2708,21.0
2709,21.0
2710,20.0
2711,19.0
2712,19.0
2713,18.0
2714,18.0
2715,17.0
2716,16.0
2717,16.0
2718,15.0
2719,15.0
2720,15.0
2721,14.0
2722,14.0
2723,14.0
2724,14.0
2725,13.0
2726,13.0
2727,13.0
2728,13.0
2729,14.0
2730,14.0
2731,14.0
2732,14.0
2733,15.0
2734,15.0
2735,16.0
2736,16.0
2737,17.0
2738,17.0
2739,18.0
2740,18.0
2741,19.0
2742,20.0
2743,20.0
2744,20.0
2745,21.0
2746,22.0
2747,22.0
2748,22.0
2749,23.0
2750,23.0
2751,23.0
2752,23.0
2753,23.0
2754,24.0
2755,23.0
2756,23.0
2757,23.0
2758,23.0
2759,22.0
2760,22.0
2761,22.0
2762,21.0
2763,21.0
2764,20.0
2765,20.0
2766,19.0
2767,18.0
2768,18.0
2769,17.0
2770,17.0
2771,16.0
2772,16.0
2773,15.0
2774,15.0
2775,15.0
2776,14.0
2777,14.0
2778,13.0
2779,14.0
2780,13.0
2781,13.0
2782,13.0
2783,13.0
2784,14.0
2785,14.0
2786,14.0
2787,15.0
2788,15.0
2789,16.0
2790,16.0
2791,16.0
2792,17.0
2793,18.0
2794,18.0
2795,19.0
2796,19.0
2797,20.0
2798,20.0
2799,21.0
2800,21.0
2801,22.0
2802,22.0
2803,23.0
2804,23.0
2805,23.0
2806,23.0
2807,23.0
2808,23.0
2809,24.0
2810,24.0
2811,23.0
2812,23.0
2813,22.0
2814,22.0
2815,22.0
2816,21.0
2817,21.0
2818,20.0
2819,20.0
2820,19.0
2821,19.0
2822,18.0
2823,17.0
2824,17.0
2825,16.0
2826,16.0
2827,15.0
2828,15.0
2829,15.0
2830,14.0
2831,14.0
2832,14.0
2833,14.0
2834,13.0
2835,13.0
2836,13.0
2837,13.0
2838,14.0
2839,14.0
2840,14.0
2841,14.0
2842,15.0
2843,15.0
2844,16.0
2845,16.0
2846,17.0
2847,17.0
2848,18.0
2849,19.0
2850,19.0
2851,19.0
2852,20.0
2853,21.0
2854,21.0
2855,22.0
2856,22.0
2857,23.0
2858,23.0
2859,23.0
2860,23.0
2861,23.0
2862,24.0
2863,23.0
2864,23.0
2865,23.0
2866,23.0
2867,22.0
2868,22.0
2869,22.0
2870,22.0
2871,21.0
2872,21.0
2873,20.0
2874,19.0
2875,19.0
2876,18.0
2877,17.0
2878,17.0
2879,17.0
2880,16.0
2881,15.0
2882,15.0
2883,15.0
2884,14.0
2885,14.0
2886,14.0
2887,14.0
2888,13.0
2889,13.0
2890,13.0
2891,13.0
2892,13.0
2893,14.0
2894,14.0
2895,14.0
2896,15.0
2897,15.0
2898,15.0
2899,16.0
2900,17.0
2901,17.0
2902,18.0
2903,18.0
2904,19.0
2905,19.0
2906,20.0
2907,21.0
2908,21.0
2909,21.0
2910,22.0
2911,22.0
2912,23.0
2913,23.0
2914,23.0
2915,23.0
2916,23.0
2917,23.0
2918,23.0
2919,23.0
2920,23.0
2921,23.0
2922,23.0
2923,22.0
2924,21.0
2925,21.0
2926,21.0
2927,20.0
2928,20.0
2929,19.0
2930,19.0
2931,18.0
2932,17.0
2933,17.0
2934,16.0
2935,16.0
2936,15.0
2937,15.0
2938,14.0
2939,14.0
2940,14.0
2941,14.0
2942,13.0
2943,13.0
2944,13.0
2945,13.0
2946,13.0
2947,14.0
2948,14.0
2949,14.0
2950,15.0
2951,15.0
2952,16.0
2953,16.0
2954,17.0
2955,17.0
2956,17.0
2957,18.0
2958,19.0
2959,20.0
2960,20.0
2961,20.0
2962,21.0
2963,21.0
2964,22.0
2965,22.0
2966,22.0
2967,23.0
2968,23.0
2969,24.0
2970,23.0
2971,23.0
2972,23.0
2973,23.0
2974,23.0
2975,23.0
2976,23.0
2977,22.0
2978,22.0
2979,21.0
2980,21.0
2981,20.0
2982,20.0
2983,20.0
2984,18.0
2985,18.0
2986,17.0
2987,17.0
2988,16.0
2989,16.0
2990,15.0
2991,15.0
2992,15.0
2993,14.0
2994,14.0
2995,13.0
2996,13.0
2997,14.0
2998,13.0
2999,13.0
3000,13.0
3001,14.0
3002,14.0
3003,14.0
3004,14.0
3005,15.0
3006,15.0
3007,16.0
3008,16.0
3009,17.0
3010,17.0
3011,18.0
3012,18.0
3013,19.0
3014,19.0
3015,20.0
3016,21.0
3017,21.0
3018,22.0
3019,22.0
3020,23.0
3021,23.0
3022,23.0
3023,23.0
3024,23.0
3025,23.0
3026,23.0
3027,23.0
3028,23.0
3029,23.0
3030,23.0
3031,23.0
3032,22.0
3033,21.0
3034,21.0
3035,20.0
3036,20.0
3037,19.0
3038,19.0
3039,18.0
3040,18.0
3041,17.0
3042,16.0
3043,16.0
3044,15.0
3045,15.0
3046,15.0
3047,14.0
3048,14.0
3049,14.0
3050,14.0
3051,13.0
3052,13.0
3053,13.0
3054,13.0
3055,13.0
3056,14.0
3057,14.0
3058,15.0
3059,15.0
3060,15.0
3061,16.0
3062,16.0
3063,17.0
3064,17.0
3065,18.0
3066,18.0
3067,19.0
3068,19.0
3069,20.0
3070,21.0
3071,21.0
3072,22.0
3073,22.0
3074,23.0
3075,23.0
3076,23.0
3077,23.0
3078,23.0
3079,24.0
3080,23.0
3081,23.0
3082,23.0
3083,23.0
3084,23.0
3085,23.0
3086,22.0
3087,22.0
3088,21.0
3089,21.0
3090,20.0
3091,19.0
3092,19.0
3093,19.0
3094,18.0
3095,17.0
3096,17.0
3097,16.0
3098,16.0
3099,15.0
3100,14.0
3101,14.0
3102,14.0
3103,14.0
3104,13.0
3105,13.0
3106,13.0
3107,13.0
3108,14.0
3109,13.0
3110,13.0
3111,14.0
3112,14.0
3113,15.0
3114,15.0
3115,15.0
3116,16.0
3117,17.0
3118,17.0
3119,18.0
3120,18.0
3121,19.0
3122,19.0
3123,20.0
3124,21.0
3125,21.0
3126,22.0
3127,22.0
3128,22.0
3129,23.0
3130,23.0
3131,23.0
3132,23.0
3133,23.0
3134,23.0
3135,23.0
3136,23.0
3137,23.0
3138,23.0
3139,22.0
3140,22.0
3141,22.0
3142,22.0
3143,21.0
3144,20.0
3145,20.0
3146,19.0
3147,19.0
3148,18.0
3149,17.0
3150,17.0
3151,16.0
3152,16.0
3153,15.0
3154,15.0
3155,14.0
3156,14.0
3157,14.0
3158,13.0
3159,14.0
3160,13.0
3161,13.0
3162,13.0
3163,13.0
3164,14.0
3165,14.0
3166,14.0
3167,14.0
3168,15.0
3169,16.0
3170,16.0
3171,16.0
3172,17.0
3173,17.0
3174,18.0
3175,19.0
3176,19.0
3177,20.0
3178,20.0
3179,21.0
3180,21.0
3181,22.0
3182,22.0
3183,23.0
3184,23.0
3185,23.0
3186,23.0
3187,23.0
3188,24.0
3189,23.0
3190,24.0
3191,23.0
3192,23.0
3193,23.0
3194,22.0
3195,22.0
3196,21.0
3197,21.0
3198,20.0
3199,20.0
3200,19.0
3201,18.0
3202,18.0
3203,18.0
3204,17.0
3205,17.0
3206,16.0
3207,15.0
3208,15.0
3209,15.0
3210,14.0
3211,14.0
3212,14.0
3213,14.0
3214,14.0
3215,13.0
3216,13.0
3217,13.0
3218,14.0
3219,14.0
3220,14.0
3221,14.0
3222,15.0
3223,15.0
3224,16.0
3225,16.0
3226,16.0
3227,17.0
3228,18.0
3229,19.0
3230,19.0
3231,20.0
3232,20.0
3233,21.0
3234,21.0
3235,22.0
3236,22.0
3237,23.0
3238,23.0
3239,23.0
3240,23.0
3241,23.0
3242,23.0
3243,23.0
3244,23.0
3245,23.0
3246,23.0
3247,23.0
3248,22.0
3249,22.0
3250,22.0
3251,21.0
3252,21.0
3253,20.0
3254,19.0
3255,19.0
3256,18.0
3257,18.0
3258,17.0
3259,17.0
3260,16.0
3261,15.0
3262,15.0
3263,14.0
3264,14.0
3265,14.0
3266,14.0
3267,13.0
3268,13.0
3269,13.0
3270,13.0
3271,14.0
3272,14.0
3273,14.0
3274,14.0
3275,14.0
3276,15.0
3277,15.0
3278,15.0
3279,16.0
3280,17.0
3281,17.0
3282,17.0
3283,18.0
3284,19.0
3285,20.0
3286,20.0
3287,21.0
3288,21.0
3289,21.0
3290,22.0
3291,23.0
3292,23.0
3293,23.0
3294,23.0
3295,23.0
3296,23.0
3297,23.0
3298,23.0
3299,23.0
3300,23.0
3301,23.0
3302,23.0
3303,22.0
3304,21.0
3305,21.0
3306,21.0
3307,20.0
3308,19.0
3309,19.0
3310,18.0
3311,18.0
3312,17.0
3313,17.0
3314,16.0
3315,16.0
3316,15.0
3317,15.0
3318,14.0
3319,14.0
3320,14.0
3321,14.0
3322,13.0
3323,13.0
3324,14.0
3325,14.0
3326,13.0
3327,14.0
3328,14.0
3329,14.0
3330,14.0
3331,15.0
3332,15.0
3333,16.0
3334,16.0
3335,17.0
3336,18.0
3337,18.0
3338,19.0
3339,19.0
3340,20.0
3341,20.0
3342,21.0
3343,21.0
3344,22.0
3345,22.0
3346,22.0
3347,23.0
3348,23.0
3349,23.0
3350,23.0
3351,23.0
3352,23.0
3353,23.0
3354,23.0
3355,23.0
3356,22.0
3357,22.0
3358,22.0
3359,21.0
3360,21.0
3361,20.0
3362,20.0
3363,19.0
3364,19.0
3365,18.0
3366,17.0
3367,17.0
3368,16.0
3369,16.0
3370,15.0
3371,15.0
3372,14.0
3373,14.0
3374,14.0
3375,14.0
3376,14.0
3377,14.0
3378,13.0
3379,13.0
3380,13.0
3381,14.0
3382,14.0
3383,14.0
3384,15.0
3385,15.0
3386,15.0
3387,16.0
3388,16.0
3389,17.0
3390,17.0
3391,18.0
3392,18.0
3393,19.0
3394,19.0
3395,20.0
3396,21.0
3397,21.0
3398,22.0
3399,22.0
3400,23.0
3401,23.0
3402,23.0
3403,24.0
3404,24.0
3405,24.0
3406,23.0
3407,23.0
3408,23.0
3409,23.0
3410,23.0
3411,23.0
3412,22.0
3413,21.0
3414,21.0
3415,21.0
3416,20.0
3417,19.0
3418,19.0
3419,18.0
3420,18.0
3421,17.0
3422,16.0
3423,16.0
3424,15.0
3425,15.0
3426,15.0
3427,14.0
3428,14.0
3429,14.0
3430,13.0
3431,13.0
3432,13.0
3433,13.0
3434,13.0
3435,14.0
3436,14.0
3437,14.0
3438,14.0
3439,15.0
3440,15.0
3441,16.0
3442,16.0
3443,17.0
3444,17.0
3445,18.0
3446,18.0
3447,19.0
3448,19.0
3449,20.0
3450,21.0
3451,21.0
3452,22.0
3453,22.0
3454,23.0
3455,23.0
3456,23.0
3457,23.0
3458,23.0
3459,23.0
3460,23.0
3461,23.0
3462,23.0
3463,23.0
3464,23.0
3465,22.0
3466,22.0
3467,21.0
3468,21.0
3469,21.0
3470,20.0
3471,20.0
3472,19.0
3473,18.0
3474,18.0
3475,17.0
3476,16.0
3477,16.0
3478,15.0
3479,15.0
3480,15.0
3481,14.0
3482,14.0
3483,14.0
3484,13.0
3485,14.0
3486,13.0
3487,14.0
3488,14.0
3489,13.0
3490,14.0
3491,14.0
3492,14.0
3493,15.0
3494,15.0
3495,15.0
3496,16.0
3497,17.0
3498,17.0
3499,18.0
3500,18.0
3501,19.0
3502,20.0
3503,20.0
3504,21.0
3505,21.0
3506,21.0
3507,22.0
3508,22.0
3509,22.0
3510,23.0
3511,23.0
3512,23.0
3513,24.0
3514,23.0
3515,23.0
3516,23.0
3517,23.0
3518,23.0
3519,22.0
3520,22.0
3521,22.0
3522,22.0
3523,21.0
3524,20.0
3525,20.0
3526,19.0
3527,18.0
3528,18.0
3529,17.0
3530,17.0
3531,16.0
3532,16.0
3533,15.0
3534,15.0
3535,14.0
3536,14.0
3537,14.0
3538,13.0
3539,13.0
3540,13.0
3541,13.0
3542,13.0
3543,13.0
3544,14.0
3545,14.0
3546,14.0
3547,15.0
3548,15.0
3549,15.0
3550,16.0
3551,16.0
3552,16.0
3553,18.0
3554,18.0
3555,19.0
3556,19.0
3557,20.0
3558,20.0
3559,21.0
3560,21.0
3561,22.0
3562,22.0
3563,23.0
3564,23.0
3565,23.0
3566,23.0
3567,23.0
3568,23.0
3569,24.0
3570,24.0
3571,23.0
3572,23.0
3573,22.0
3574,22.0
3575,22.0
3576,21.0
3577,21.0
3578,20.0
3579,20.0
3580,19.0
3581,19.0
3582,18.0
3583,17.0
3584,17.0
3585,16.0
3586,16.0
3587,15.0
3588,15.0
3589,15.0
3590,14.0
3591,14.0
3592,14.0
3593,14.0
3594,13.0
3595,13.0
3596,13.0
3597,13.0
3598,14.0
3599,14.0
3600,14.0
3601,15.0
3602,15.0
3603,15.0
3604,16.0
3605,16.0
3606,17.0
3607,17.0
3608,18.0
3609,18.0
3610,19.0
3611,19.0
3612,20.0
3613,21.0
3614,21.0
3615,22.0
3616,22.0
3617,23.0
3618,23.0
3619,23.0
3620,23.0
3621,23.0
3622,23.0
3623,23.0
3624,23.0
3625,23.0
3626,23.0
3627,23.0
3628,22.0
3629,22.0
3630,22.0
3631,21.0
3632,20.0
3633,20.0
3634,19.0
3635,19.0
3636,18.0
3637,18.0
3638,17.0
3639,16.0
3640,16.0
3641,16.0
3642,15.0
3643,15.0
3644,14.0
3645,14.0
3646,14.0
3647,14.0
3648,13.0
3649,13.0
3650,13.0
3651,13.0
3652,13.0
3653,14.0
3654,14.0
3655,14.0
3656,15.0
3657,15.0
3658,15.0
3659,16.0
3660,17.0
3661,17.0
3662,17.0
3663,18.0
3664,19.0
3665,19.0
3666,20.0
3667,21.0
3668,21.0
3669,21.0
3670,22.0
3671,22.0
3672,23.0
3673,23.0
3674,23.0
3675,24.0
3676,23.0
3677,23.0
3678,23.0
3679,23.0
3680,23.0
3681,23.0
3682,23.0
3683,22.0
3684,22.0
3685,21.0
3686,21.0
3687,20.0
3688,19.0
3689,19.0
3690,18.0
3691,18.0
3692,17.0
3693,16.0
3694,16.0
3695,16.0
3696,15.0
3697,15.0
3698,14.0
3699,14.0
3700,14.0
3701,14.0
3702,13.0
3703,13.0
3704,13.0
3705,13.0
3706,13.0
3707,14.0
3708,14.0
3709,14.0
3710,15.0
3711,15.0
3712,15.0
3713,16.0
3714,16.0
3715,17.0
3716,17.0
3717,18.0
3718,19.0
3719,19.0
3720,20.0
3721,20.0
3722,21.0
3723,21.0
3724,22.0
3725,22.0
3726,23.0
3727,23.0
3728,23.0
3729,23.0
3730,23.0
3731,23.0
3732,23.0
3733,24.0
3734,23.0
3735,23.0
3736,23.0
3737,22.0
3738,22.0
3739,21.0
3740,21.0
3741,20.0
3742,20.0
3743,19.0
3744,19.0
3745,18.0
3746,17.0
3747,17.0
3748,16.0
3749,16.0
3750,15.0
3751,15.0
3752,15.0
3753,14.0
3754,14.0
3755,13.0
3756,14.0
3757,13.0
3758,13.0
3759,13.0
3760,13.0
3761,13.0
3762,14.0
3763,14.0
3764,14.0
3765,15.0
3766,15.0
3767,16.0
3768,16.0
3769,17.0
3770,17.0
3771,18.0
3772,19.0
3773,19.0
3774,20.0
3775,20.0
3776,21.0
3777,21.0
3778,22.0
3779,22.0
3780,22.0
3781,23.0
3782,23.0
3783,23.0
3784,23.0
3785,23.0
3786,23.0
3787,23.0
3788,23.0
3789,23.0
3790,23.0
3791,23.0
3792,22.0
3793,22.0
3794,21.0
3795,21.0
3796,20.0
3797,20.0
3798,19.0
3799,18.0
3800,17.0
3801,17.0
3802,16.0
3803,16.0
3804,15.0
3805,15.0
3806,15.0
3807,15.0
3808,14.0
3809,14.0
3810,13.0
3811,13.0
3812,13.0
3813,13.0
3814,13.0
3815,13.0
3816,14.0
3817,14.0
3818,14.0
3819,15.0
3820,15.0
3821,15.0
3822,16.0
3823,17.0
3824,17.0
3825,18.0
3826,18.0
3827,19.0
3828,20.0
3829,20.0
3830,21.0
3831,21.0
3832,22.0
3833,22.0
3834,22.0
3835,23.0
3836,23.0
3837,23.0
3838,23.0
3839,24.0
3840,23.0
3841,23.0
3842,23.0
3843,23.0
3844,23.0
3845,22.0
3846,22.0
3847,22.0
3848,21.0
3849,21.0
3850,20.0
3851,19.0
3852,19.0
3853,18.0
3854,18.0
3855,17.0
3856,17.0
3857,16.0
3858,16.0
3859,15.0
3860,14.0
3861,14.0
3862,14.0
3863,14.0
3864,13.0
3865,13.0
3866,13.0
3867,14.0
3868,14.0
3869,13.0
3870,14.0
3871,14.0
3872,14.0
3873,15.0
3874,15.0
3875,16.0
3876,16.0
3877,16.0
3878,17.0
3879,18.0
3880,18.0
3881,19.0
3882,20.0
3883,20.0
3884,21.0
3885,21.0
3886,21.0
3887,22.0
3888,22.0
3889,23.0
3890,23.0
3891,23.0
3892,23.0
3893,23.0
3894,23.0
3895,23.0
3896,23.0
3897,23.0
3898,23.0
3899,22.0
3900,22.0
3901,22.0
3902,21.0
3903,21.0
3904,20.0
3905,20.0
3906,19.0
3907,19.0
3908,18.0
3909,17.0
3910,17.0
3911,16.0
3912,16.0
3913,15.0
3914,15.0
3915,14.0
3916,14.0
3917,14.0
3918,13.0
3919,14.0
3920,13.0
3921,13.0
3922,13.0
3923,13.0
3924,14.0
3925,14.0
3926,14.0
3927,14.0
3928,15.0
3929,15.0
3930,16.0
3931,17.0
3932,16.0
3933,17.0
3934,18.0
3935,19.0
3936,19.0
3937,19.0
3938,20.0
3939,21.0
3940,22.0
3941,22.0
3942,22.0
3943,23.0
3944,23.0
3945,23.0
3946,23.0
3947,23.0
3948,24.0
3949,23.0
3950,23.0
3951,23.0
3952,23.0
3953,23.0
3954,22.0
3955,22.0
3956,21.0
3957,21.0
3958,21.0
3959,20.0
3960,19.0
3961,18.0
3962,18.0
3963,17.0
3964,17.0
3965,16.0
3966,16.0
3967,15.0
3968,15.0
3969,15.0
3970,14.0
3971,14.0
3972,14.0
3973,14.0
3974,13.0
3975,13.0
3976,13.0
3977,13.0
3978,14.0
3979,14.0
3980,14.0
3981,14.0
3982,15.0
3983,15.0
3984,16.0
3985,16.0
3986,17.0
3987,17.0
3988,18.0
3989,18.0
3990,19.0
3991,20.0
3992,20.0
3993,21.0
3994,21.0
3995,21.0
3996,22.0
3997,22.0
3998,23.0
3999,23.0
4000,23.0
4001,24.0
4002,23.0
4003,23.0
4004,23.0
4005,23.0
4006,23.0
4007,23.0
4008,23.0
4009,22.0
4010,21.0
4011,21.0
4012,21.0
4013,20.0
4014,20.0
4015,19.0
4016,18.0
4017,18.0
4018,17.0
4019,16.0
4020,16.0
4021,15.0
4022,15.0
4023,15.0
4024,14.0
4025,14.0
4026,14.0
4027,14.0
4028,13.0
4029,13.0
4030,13.0
4031,13.0
4032,14.0
4033,14.0
4034,14.0
4035,14.0
4036,15.0
4037,15.0
4038,16.0
4039,16.0
4040,17.0
4041,17.0
4042,18.0
4043,18.0
4044,19.0
4045,19.0
4046,20.0
4047,20.0
4048,21.0
4049,21.0
4050,22.0
4051,22.0
4052,22.0
4053,23.0
4054,23.0
4055,23.0
4056,23.0
4057,23.0
4058,23.0
4059,23.0
4060,23.0
4061,23.0
4062,22.0
4063,22.0
4064,22.0
4065,22.0
4066,21.0
4067,20.0
4068,20.0
4069,19.0
4070,18.0
4071,18.0
4072,17.0
4073,17.0
4074,16.0
4075,16.0
4076,15.0
4077,15.0
4078,14.0
4079,14.0
4080,14.0
4081,13.0
4082,13.0
4083,13.0
4084,13.0
4085,13.0
4086,13.0
4087,14.0
4088,14.0
4089,14.0
4090,15.0
4091,15.0
4092,15.0
4093,16.0
4094,16.0
4095,17.0
4096,18.0
4097,18.0
4098,19.0
4099,19.0
4100,20.0
4101,20.0
4102,21.0
4103,22.0
4104,22.0
4105,23.0
4106,23.0
4107,23.0
4108,23.0
4109,23.0
4110,23.0
4111,23.0
4112,24.0
4113,23.0
4114,23.0
4115,23.0
4116,22.0
4117,22.0
4118,22.0
4119,22.0
4120,21.0
4121,20.0
4122,20.0
4123,19.0
4124,18.0
4125,18.0
4126,17.0
4127,17.0
4128,16.0
4129,16.0
4130,15.0
4131,15.0
4132,15.0
4133,14.0
4134,14.0
4135,14.0
4136,13.0
4137,14.0
4138,14.0
