,Amplitude
2140,23.0
2141,23.0
2142,23.0
2143,23.0
2144,23.0
2145,23.0
2146,23.0
2147,24.0
2148,23.0
2149,23.0
2150,23.0
2151,24.0
2152,24.0
2153,24.0
2154,23.0
2155,23.0
2156,23.0
2157,23.0
2158,23.0
2159,23.0
2160,23.0
2161,23.0
2162,24.0
2163,24.0
2164,24.0
2165,23.0
2166,23.0
2167,23.0
2168,23.0
2169,23.0
2170,23.0
2171,23.0
2172,23.0
2173,23.0
2174,24.0
2175,24.0
2176,24.0
2177,23.0
2178,24.0
2179,24.0
2180,24.0
2181,23.0
2182,23.0
2183,23.0
2184,24.0
2185,23.0
2186,24.0
2187,23.0
2188,24.0
2189,23.0
2190,23.0
2191,23.0
2192,23.0
2193,24.0
2194,24.0
2195,23.0
2196,23.0
2197,23.0
2198,23.0
2199,23.0
2200,24.0
2201,23.0
2202,23.0
2203,23.0
2204,23.0
2205,23.0
2206,23.0
2207,23.0
2208,23.0
2209,23.0
2210,23.0
2211,23.0
2212,23.0
2213,23.0
2214,23.0
2215,23.0
2216,23.0
2217,23.0
2218,23.0
2219,23.0
2220,23.0
2221,23.0
2222,23.0
2223,23.0
2224,23.0
2225,23.0
2226,23.0
2227,23.0
2228,23.0
2229,23.0
2230,23.0
2231,23.0
2232,23.0
2233,23.0
2234,23.0
2235,23.0
2236,23.0
2237,23.0
2238,23.0
2239,23.0
2240,23.0
2241,23.0
2242,23.0
2243,23.0
2244,23.0
2245,23.0
2246,23.0
2247,23.0
2248,23.0
2249,22.0
2250,22.0
2251,23.0
2252,23.0
2253,22.0
2254,23.0
2255,23.0
2256,22.0
2257,22.0
2258,22.0
2259,22.0
2260,22.0
2261,22.0
2262,22.0
2263,23.0
2264,22.0
2265,22.0
2266,22.0
2267,22.0
2268,22.0
2269,22.0
2270,22.0
2271,22.0
2272,22.0
2273,22.0
2274,21.0
2275,22.0
2276,22.0
2277,22.0
2278,22.0
2279,22.0
2280,22.0
2281,22.0
2282,22.0
2283,22.0
2284,22.0
2285,22.0
2286,22.0
2287,22.0
2288,22.0
2289,22.0
2290,21.0
2291,21.0
2292,21.0
2293,21.0
2294,21.0
2295,21.0
2296,21.0
2297,21.0
2298,21.0
2299,21.0
2300,21.0
2301,21.0
2302,21.0
2303,21.0
2304,21.0
2305,21.0
2306,21.0
2307,21.0
2308,21.0
2309,21.0
2310,21.0
2311,21.0
2312,21.0
2313,21.0
2314,21.0
2315,21.0
2316,21.0
2317,20.0
2318,20.0
2319,21.0
2320,20.0
2321,20.0
2322,20.0
2323,20.0
2324,20.0
2325,20.0
2326,20.0
2327,20.0
2328,21.0
2329,20.0
2330,20.0
2331,20.0
2332,20.0
2333,20.0
2334,20.0
2335,20.0
2336,20.0
2337,20.0
2338,20.0
2339,20.0
2340,19.0
2341,20.0
2342,19.0
2343,20.0
2344,20.0
2345,19.0
2346,20.0
2347,20.0
2348,20.0
2349,20.0
2350,19.0
2351,19.0
2352,19.0
2353,19.0
2354,19.0
2355,20.0
2356,19.0
2357,19.0
2358,19.0
2359,19.0
2360,19.0
2361,19.0
2362,19.0
2363,19.0
2364,19.0
2365,19.0
2366,19.0
2367,19.0
2368,19.0
2369,18.0
2370,19.0
2371,18.0
2372,18.0
2373,18.0
2374,18.0
2375,18.0
2376,18.0
2377,18.0
2378,18.0
2379,18.0
2380,18.0
2381,18.0
2382,18.0
2383,18.0
2384,18.0
2385,18.0
2386,18.0
2387,18.0
2388,18.0
2389,18.0
2390,18.0
2391,18.0
2392,18.0
2393,18.0
2394,18.0
2395,18.0
2396,18.0
2397,18.0
2398,17.0
2399,17.0
2400,17.0
2401,17.0
2402,17.0
2403,17.0
2404,17.0
2405,17.0
2406,17.0
2407,17.0
2408,17.0
2409,17.0
2410,17.0
2411,17.0
2412,17.0
2413,17.0
2414,17.0
2415,17.0
2416,17.0
2417,17.0
2418,17.0
2419,17.0
2420,17.0
2421,17.0
2422,17.0
2423,17.0
2424,16.0
2425,17.0
2426,16.0
2427,16.0
2428,16.0
2429,16.0
2430,16.0
2431,16.0
2432,16.0
2433,16.0
2434,16.0
2435,16.0
2436,16.0
2437,16.0
2438,16.0
2439,16.0
2440,16.0
2441,16.0
2442,16.0
2443,16.0
2444,16.0
2445,16.0
2446,16.0
2447,15.0
2448,16.0
2449,16.0
2450,15.0
2451,15.0
2452,16.0
2453,16.0
2454,16.0
2455,15.0
2456,15.0
2457,15.0
2458,15.0
2459,16.0
2460,15.0
2461,15.0
2462,15.0
2463,15.0
2464,15.0
2465,15.0
2466,15.0
2467,15.0
2468,15.0
2469,15.0
2470,15.0
2471,15.0
2472,15.0
2473,15.0
2474,15.0
2475,15.0
2476,15.0
2477,15.0
2478,15.0
2479,15.0
2480,14.0
2481,15.0
2482,15.0
2483,15.0
2484,15.0
2485,15.0
2486,15.0
2487,15.0
2488,15.0
2489,15.0
2490,14.0
2491,14.0
2492,14.0
2493,15.0
2494,15.0
2495,15.0
2496,14.0
2497,14.0
2498,15.0
2499,14.0
2500,14.0
2501,14.0
2502,14.0
2503,14.0
2504,14.0
2505,14.0
2506,14.0
2507,14.0
2508,14.0
2509,14.0
2510,14.0
2511,14.0
2512,14.0
2513,14.0
2514,14.0
2515,14.0
2516,14.0
2517,14.0
2518,14.0
2519,14.0
2520,14.0
2521,14.0
2522,14.0
2523,14.0
2524,14.0
2525,14.0
2526,14.0
2527,14.0
2528,14.0
2529,14.0
2530,14.0
2531,14.0
2532,14.0
2533,14.0
2534,13.0
2535,14.0
2536,13.0
2537,13.0
2538,14.0
2539,14.0
2540,14.0
2541,14.0
2542,14.0
2543,13.0
2544,14.0
2545,14.0
2546,14.0
2547,14.0
2548,13.0
2549,13.0
2550,13.0
2551,14.0
2552,13.0
2553,13.0
2554,13.0
2555,13.0
2556,14.0
2557,13.0
2558,13.0
2559,13.0
2560,13.0
2561,13.0
2562,13.0
2563,13.0
2564,13.0
2565,13.0
2566,13.0
2567,13.0
2568,13.0
2569,13.0
2570,14.0
2571,13.0
2572,13.0
2573,13.0
2574,13.0
2575,13.0
2576,13.0
2577,13.0
2578,13.0
2579,13.0
2580,13.0
2581,13.0
2582,13.0
2583,13.0
2584,14.0
2585,13.0
2586,13.0
2587,13.0
2588,13.0
2589,13.0
2590,13.0
2591,13.0
2592,13.0
2593,13.0
2594,13.0
2595,13.0
2596,13.0
2597,13.0
2598,13.0
2599,13.0
2600,13.0
2601,13.0
2602,13.0
2603,13.0
2604,13.0
2605,13.0
2606,13.0
2607,13.0
2608,13.0
2609,13.0
2610,14.0
2611,13.0
2612,13.0
2613,14.0
2614,14.0
2615,14.0
2616,13.0
2617,14.0
2618,14.0
2619,13.0
2620,13.0
2621,13.0
2622,13.0
2623,14.0
2624,14.0
2625,14.0
2626,14.0
2627,14.0
2628,13.0
2629,14.0
2630,13.0
2631,14.0
2632,14.0
2633,13.0
2634,14.0
2635,14.0
2636,14.0
2637,14.0
2638,14.0
2639,14.0
2640,14.0
2641,14.0
2642,14.0
2643,14.0
2644,14.0
2645,14.0
2646,14.0
2647,14.0
2648,14.0
2649,14.0
2650,14.0
2651,14.0
2652,14.0
2653,14.0
2654,14.0
2655,14.0
2656,14.0
2657,14.0
2658,14.0
2659,14.0
2660,14.0
2661,14.0
2662,14.0
2663,14.0
2664,14.0
2665,14.0
2666,15.0
2667,15.0
2668,15.0
2669,14.0
2670,14.0
2671,14.0
2672,14.0
2673,15.0
2674,15.0
2675,15.0
2676,14.0
2677,14.0
2678,14.0
2679,15.0
2680,15.0
2681,15.0
2682,15.0
2683,15.0
2684,15.0
2685,15.0
2686,15.0
2687,15.0
2688,15.0
2689,15.0
2690,15.0
2691,15.0
2692,15.0
2693,15.0
2694,15.0
2695,15.0
2696,15.0
2697,15.0
2698,15.0
2699,15.0
2700,15.0
2701,15.0
2702,15.0
2703,15.0
2704,15.0
2705,15.0
2706,16.0
2707,16.0
2708,16.0
2709,16.0
2710,16.0
2711,16.0
2712,16.0
2713,16.0
2714,16.0
2715,16.0
2716,16.0
2717,16.0
2718,16.0
2719,16.0
2720,16.0
2721,16.0
2722,16.0
2723,16.0
2724,16.0
2725,16.0
2726,16.0
2727,16.0
2728,16.0
2729,17.0
2730,16.0
2731,16.0
2732,16.0
2733,16.0
2734,16.0
2735,16.0
2736,16.0
2737,16.0
2738,16.0
2739,16.0
2740,16.0
2741,17.0
2742,17.0
2743,17.0
2744,17.0
2745,17.0
2746,17.0
2747,17.0
2748,17.0
2749,17.0
2750,17.0
2751,17.0
2752,17.0
2753,17.0
2754,17.0
2755,17.0
2756,17.0
2757,17.0
2758,17.0
2759,17.0
2760,17.0
2761,18.0
2762,17.0
2763,18.0
2764,17.0
2765,18.0
2766,18.0
2767,18.0
2768,17.0
2769,18.0
2770,17.0
2771,18.0
2772,18.0
2773,18.0
2774,18.0
2775,18.0
2776,18.0
2777,18.0
2778,18.0
2779,18.0
2780,18.0
2781,18.0
2782,18.0
2783,18.0
2784,18.0
2785,18.0
2786,19.0
2787,18.0
2788,18.0
2789,18.0
2790,18.0
2791,19.0
2792,19.0
2793,19.0
2794,19.0
2795,19.0
2796,19.0
2797,19.0
2798,19.0
2799,19.0
2800,19.0
2801,19.0
2802,19.0
2803,19.0
2804,19.0
2805,19.0
2806,19.0
2807,19.0
2808,19.0
2809,19.0
2810,19.0
2811,19.0
2812,19.0
2813,20.0
2814,20.0
2815,19.0
2816,20.0
2817,20.0
2818,20.0
2819,20.0
2820,20.0
2821,20.0
2822,19.0
2823,20.0
2824,20.0
2825,20.0
2826,20.0
2827,20.0
2828,20.0
2829,20.0
2830,20.0
2831,20.0
2832,20.0
2833,20.0
2834,20.0
2835,20.0
2836,20.0
2837,20.0
2838,20.0
2839,21.0
2840,21.0
2841,21.0
2842,21.0
2843,20.0
2844,20.0
2845,21.0
2846,21.0
2847,21.0
2848,21.0
2849,21.0
2850,21.0
2851,21.0
2852,21.0
2853,21.0
2854,21.0
2855,21.0
2856,21.0
2857,21.0
2858,21.0
2859,21.0
2860,21.0
2861,21.0
2862,21.0
2863,21.0
2864,21.0
2865,21.0
2866,21.0
2867,21.0
2868,22.0
2869,22.0
2870,21.0
2871,21.0
2872,22.0
2873,22.0
2874,21.0
2875,21.0
2876,21.0
2877,22.0
2878,22.0
2879,22.0
2880,22.0
2881,22.0
2882,22.0
2883,22.0
2884,22.0
2885,22.0
2886,22.0
2887,22.0
2888,22.0
2889,22.0
2890,22.0
2891,22.0
2892,22.0
2893,22.0
2894,22.0
2895,22.0
2896,22.0
2897,22.0
2898,22.0
2899,22.0
2900,22.0
2901,22.0
2902,22.0
2903,22.0
2904,23.0
2905,23.0
2906,22.0
2907,23.0
2908,23.0
2909,23.0
2910,23.0
2911,23.0
2912,23.0
2913,23.0
2914,23.0
2915,23.0
2916,23.0
2917,23.0
2918,22.0
2919,23.0
2920,23.0
2921,23.0
2922,23.0
2923,23.0
2924,23.0
2925,23.0
2926,23.0
2927,23.0
2928,23.0
2929,23.0
2930,23.0
2931,23.0
2932,23.0
2933,23.0
2934,23.0
2935,23.0
2936,23.0
2937,23.0
2938,23.0
2939,23.0
2940,23.0
2941,23.0
2942,23.0
2943,23.0
2944,23.0
2945,23.0
2946,23.0
2947,23.0
2948,23.0
2949,23.0
2950,23.0
2951,23.0
2952,23.0
2953,23.0
2954,23.0
2955,23.0
2956,23.0
2957,23.0
2958,23.0
2959,23.0
2960,23.0
2961,23.0
2962,23.0
2963,24.0
2964,23.0
2965,24.0
2966,24.0
2967,23.0
2968,23.0
2969,23.0
2970,23.0
2971,23.0
2972,23.0
2973,23.0
2974,23.0
2975,23.0
2976,23.0
2977,23.0
2978,24.0
2979,24.0
2980,24.0
2981,23.0
2982,23.0
2983,23.0
2984,23.0
2985,24.0
2986,24.0
2987,23.0
2988,24.0
2989,23.0
2990,23.0
2991,24.0
2992,23.0
2993,23.0
2994,24.0
2995,23.0
2996,23.0
2997,24.0
2998,24.0
2999,23.0
3000,24.0
3001,23.0
3002,23.0
3003,23.0
3004,24.0
3005,24.0
3006,23.0
3007,23.0
3008,23.0
3009,23.0
3010,23.0
3011,24.0
3012,23.0
3013,24.0
3014,23.0
3015,23.0
3016,23.0
3017,23.0
3018,23.0
3019,23.0
3020,23.0
3021,23.0
3022,24.0
3023,24.0
3024,23.0
3025,23.0
3026,23.0
3027,23.0
3028,23.0
3029,23.0
3030,23.0
3031,23.0
3032,24.0
3033,23.0
3034,23.0
3035,23.0
3036,23.0
3037,23.0
3038,23.0
3039,23.0
3040,23.0
3041,23.0
3042,23.0
3043,23.0
3044,23.0
3045,23.0
3046,23.0
3047,23.0
3048,23.0
3049,23.0
3050,23.0
3051,23.0
3052,23.0
3053,23.0
3054,23.0
3055,23.0
3056,23.0
3057,23.0
3058,22.0
3059,22.0
3060,23.0
3061,23.0
3062,22.0
3063,23.0
3064,23.0
3065,23.0
3066,23.0
3067,22.0
3068,22.0
3069,22.0
3070,22.0
3071,22.0
3072,23.0
3073,22.0
3074,22.0
3075,22.0
3076,23.0
3077,22.0
3078,22.0
3079,22.0
3080,22.0
3081,22.0
3082,22.0
3083,22.0
3084,22.0
3085,22.0
3086,22.0
3087,22.0
3088,22.0
3089,22.0
3090,22.0
3091,22.0
3092,22.0
3093,22.0
3094,22.0
3095,22.0
3096,22.0
3097,22.0
3098,22.0
3099,22.0
3100,21.0
3101,22.0
3102,22.0
3103,22.0
3104,22.0
3105,22.0
3106,21.0
3107,21.0
3108,22.0
3109,22.0
3110,21.0
3111,21.0
3112,21.0
3113,21.0
3114,21.0
3115,21.0
3116,21.0
3117,21.0
3118,21.0
3119,21.0
3120,21.0
3121,21.0
3122,21.0
3123,21.0
3124,21.0
3125,21.0
3126,21.0
3127,21.0
3128,21.0
3129,21.0
3130,21.0
3131,21.0
3132,20.0
3133,21.0
3134,21.0
3135,20.0
3136,20.0
3137,20.0
3138,20.0
3139,20.0
3140,20.0
3141,20.0
3142,20.0
3143,20.0
3144,20.0
3145,20.0
3146,20.0
3147,20.0
3148,20.0
3149,20.0
3150,20.0
3151,20.0
3152,20.0
3153,20.0
3154,20.0
3155,20.0
3156,20.0
3157,20.0
3158,20.0
3159,20.0
3160,20.0
3161,20.0
3162,20.0
3163,19.0
3164,19.0
3165,19.0
3166,19.0
3167,19.0
3168,19.0
3169,19.0
3170,19.0
3171,20.0
3172,19.0
3173,19.0
3174,19.0
3175,19.0
3176,19.0
3177,19.0
3178,19.0
3179,19.0
3180,19.0
3181,19.0
3182,19.0
3183,19.0
3184,18.0
3185,19.0
3186,19.0
3187,18.0
3188,18.0
3189,19.0
3190,18.0
3191,18.0
3192,18.0
3193,18.0
3194,18.0
3195,18.0
3196,18.0
3197,18.0
3198,18.0
3199,18.0
3200,18.0
3201,18.0
3202,18.0
3203,18.0
3204,18.0
3205,18.0
3206,18.0
3207,18.0
3208,18.0
3209,18.0
3210,18.0
3211,18.0
3212,17.0
3213,18.0
3214,17.0
3215,17.0
3216,17.0
3217,17.0
3218,17.0
3219,17.0
3220,17.0
3221,17.0
3222,17.0
3223,17.0
3224,17.0
3225,17.0
3226,17.0
3227,17.0
3228,17.0
3229,17.0
3230,17.0
3231,16.0
3232,17.0
3233,17.0
3234,17.0
3235,16.0
3236,17.0
3237,17.0
3238,17.0
3239,16.0
3240,16.0
3241,16.0
3242,16.0
3243,16.0
3244,16.0
3245,16.0
3246,16.0
3247,16.0
3248,16.0
3249,16.0
3250,16.0
3251,16.0
3252,16.0
3253,16.0
3254,16.0
3255,16.0
3256,16.0
3257,16.0
3258,16.0
3259,16.0
3260,16.0
3261,16.0
3262,16.0
3263,16.0
3264,16.0
3265,16.0
3266,16.0
3267,16.0
3268,15.0
3269,15.0
3270,15.0
3271,15.0
3272,15.0
3273,15.0
3274,15.0
3275,15.0
3276,15.0
3277,15.0
3278,15.0
3279,15.0
3280,15.0
3281,15.0
3282,15.0
3283,15.0
3284,15.0
3285,15.0
3286,15.0
3287,15.0
3288,15.0
3289,15.0
3290,15.0
3291,15.0
3292,15.0
3293,14.0
3294,15.0
3295,15.0
3296,15.0
3297,15.0
3298,15.0
3299,15.0
3300,15.0
3301,15.0
3302,14.0
3303,14.0
3304,14.0
3305,14.0
3306,15.0
3307,14.0
3308,15.0
3309,15.0
3310,14.0
3311,14.0
3312,14.0
3313,14.0
3314,14.0
3315,14.0
3316,14.0
3317,14.0
3318,14.0
3319,14.0
3320,14.0
3321,14.0
3322,14.0
3323,14.0
3324,14.0
3325,14.0
3326,14.0
3327,14.0
3328,14.0
3329,14.0
3330,14.0
3331,14.0
3332,14.0
3333,14.0
3334,14.0
3335,14.0
3336,14.0
3337,14.0
3338,14.0
3339,14.0
3340,14.0
3341,14.0
3342,14.0
3343,14.0
3344,14.0
3345,14.0
3346,14.0
3347,14.0
3348,14.0
3349,14.0
3350,14.0
3351,14.0
3352,13.0
3353,14.0
3354,14.0
3355,14.0
3356,14.0
3357,14.0
3358,13.0
3359,13.0
3360,14.0
3361,14.0
3362,13.0
3363,14.0
3364,14.0
3365,13.0
3366,13.0
3367,13.0
3368,13.0
3369,13.0
3370,13.0
3371,13.0
3372,13.0
3373,13.0
3374,13.0
3375,14.0
3376,13.0
3377,13.0
3378,13.0
3379,13.0
3380,13.0
3381,13.0
3382,14.0
3383,14.0
3384,13.0
3385,13.0
3386,13.0
3387,13.0
3388,13.0
3389,13.0
3390,13.0
3391,13.0
3392,13.0
3393,13.0
3394,13.0
3395,13.0
3396,13.0
3397,13.0
3398,13.0
3399,13.0
3400,13.0
3401,13.0
3402,13.0
3403,13.0
3404,13.0
3405,13.0
3406,13.0
3407,14.0
3408,13.0
3409,13.0
3410,13.0
3411,13.0
3412,13.0
3413,13.0
3414,13.0
3415,13.0
3416,13.0
3417,14.0
3418,13.0
3419,13.0
3420,13.0
3421,14.0
3422,13.0
3423,13.0
3424,13.0
3425,14.0
3426,14.0
3427,14.0
3428,13.0
3429,14.0
3430,14.0
3431,14.0
3432,14.0
3433,13.0
3434,13.0
3435,14.0
3436,14.0
3437,14.0
3438,14.0
3439,14.0
3440,14.0
3441,14.0
3442,14.0
3443,14.0
3444,14.0
3445,14.0
3446,14.0
3447,14.0
3448,14.0
3449,14.0
3450,14.0
3451,14.0
3452,14.0
3453,14.0
3454,14.0
3455,14.0
3456,14.0
3457,14.0
3458,14.0
3459,14.0
3460,14.0
3461,14.0
3462,14.0
3463,14.0
3464,14.0
3465,14.0
3466,14.0
3467,14.0
3468,14.0
3469,14.0
3470,14.0
3471,14.0
3472,14.0
3473,14.0
3474,14.0
3475,14.0
3476,14.0
3477,14.0
3478,14.0
3479,14.0
3480,14.0
3481,14.0
3482,14.0
3483,15.0
3484,15.0
3485,14.0
3486,15.0
3487,14.0
3488,14.0
3489,15.0
3490,15.0
3491,15.0
3492,15.0
3493,15.0
3494,15.0
3495,15.0
3496,15.0
3497,15.0
3498,15.0
3499,15.0
3500,14.0
3501,15.0
3502,15.0
3503,15.0
3504,15.0
3505,15.0
3506,15.0
3507,15.0
3508,15.0
3509,15.0
3510,15.0
3511,15.0
3512,15.0
3513,15.0
3514,15.0
3515,15.0
3516,15.0
3517,16.0
3518,15.0
3519,15.0
3520,15.0
3521,16.0
3522,16.0
3523,16.0
3524,16.0
3525,16.0
3526,16.0
3527,16.0
3528,16.0
3529,16.0
3530,16.0
3531,16.0
3532,16.0
3533,16.0
3534,16.0
3535,16.0
3536,16.0
3537,16.0
3538,16.0
3539,16.0
3540,16.0
3541,16.0
3542,16.0
3543,16.0
3544,16.0
3545,16.0
3546,16.0
3547,16.0
3548,16.0
3549,16.0
3550,16.0
3551,17.0
3552,16.0
3553,16.0
3554,16.0
3555,17.0
3556,17.0
3557,17.0
3558,17.0
3559,17.0
3560,17.0
3561,17.0
3562,17.0
3563,17.0
3564,17.0
3565,17.0
3566,17.0
3567,17.0
3568,17.0
3569,17.0
3570,17.0
3571,17.0
3572,17.0
3573,17.0
3574,18.0
3575,17.0
3576,17.0
3577,17.0
3578,18.0
3579,18.0
3580,18.0
3581,17.0
3582,18.0
3583,18.0
3584,18.0
3585,18.0
3586,18.0
3587,18.0
3588,18.0
3589,18.0
3590,18.0
3591,18.0
3592,18.0
3593,18.0
3594,18.0
3595,18.0
3596,18.0
3597,18.0
3598,18.0
3599,18.0
3600,18.0
3601,18.0
3602,19.0
3603,19.0
3604,18.0
3605,19.0
3606,18.0
3607,19.0
3608,19.0
3609,19.0
3610,19.0
3611,19.0
3612,19.0
3613,19.0
3614,19.0
3615,19.0
3616,19.0
3617,19.0
3618,19.0
3619,19.0
3620,19.0
3621,19.0
3622,19.0
3623,19.0
3624,19.0
3625,19.0
3626,19.0
3627,19.0
3628,20.0
3629,20.0
3630,20.0
3631,20.0
3632,20.0
3633,19.0
3634,19.0
3635,20.0
3636,20.0
3637,20.0
3638,20.0
3639,20.0
3640,20.0
3641,20.0
3642,20.0
3643,20.0
3644,20.0
3645,20.0
3646,20.0
3647,21.0
3648,20.0
3649,20.0
3650,20.0
3651,20.0
3652,20.0
3653,20.0
3654,21.0
3655,20.0
3656,20.0
3657,21.0
3658,21.0
3659,20.0
3660,21.0
3661,21.0
3662,21.0
3663,21.0
3664,21.0
3665,21.0
3666,21.0
3667,21.0
3668,21.0
3669,21.0
3670,21.0
3671,21.0
3672,21.0
3673,21.0
3674,21.0
3675,21.0
3676,21.0
3677,21.0
3678,21.0
3679,21.0
3680,21.0
3681,21.0
3682,21.0
3683,21.0
3684,22.0
3685,22.0
3686,22.0
3687,21.0
3688,22.0
3689,22.0
3690,22.0
3691,22.0
3692,22.0
3693,22.0
3694,22.0
3695,22.0
3696,22.0
3697,22.0
3698,22.0
3699,22.0
3700,22.0
3701,22.0
3702,22.0
3703,22.0
3704,22.0
3705,22.0
3706,22.0
3707,22.0
3708,22.0
3709,22.0
3710,22.0
3711,22.0
3712,22.0
3713,22.0
3714,22.0
3715,22.0
3716,22.0
3717,22.0
3718,22.0
3719,22.0
3720,23.0
3721,23.0
3722,23.0
3723,23.0
3724,23.0
3725,23.0
3726,23.0
3727,22.0
3728,23.0
3729,23.0
3730,23.0
3731,23.0
3732,23.0
3733,23.0
3734,23.0
3735,23.0
3736,23.0
3737,23.0
3738,23.0
3739,23.0
3740,23.0
3741,23.0
3742,23.0
3743,23.0
3744,23.0
3745,23.0
3746,23.0
3747,23.0
3748,23.0
3749,23.0
3750,23.0
3751,23.0
3752,23.0
3753,23.0
3754,23.0
3755,23.0
3756,23.0
3757,23.0
3758,23.0
3759,23.0
3760,23.0
3761,23.0
3762,23.0
3763,23.0
3764,23.0
3765,23.0
3766,23.0
3767,23.0
3768,23.0
3769,23.0
3770,23.0
3771,23.0
3772,24.0
3773,23.0
3774,23.0
3775,23.0
3776,23.0
3777,24.0
3778,23.0
3779,24.0
3780,24.0
3781,23.0
3782,23.0
3783,23.0
3784,23.0
3785,23.0
3786,24.0
3787,24.0
3788,24.0
3789,23.0
3790,23.0
3791,24.0
3792,24.0
3793,24.0
3794,23.0
3795,24.0
3796,23.0
3797,23.0
3798,23.0
3799,23.0
3800,23.0
3801,24.0
3802,23.0
3803,24.0
3804,24.0
3805,23.0
3806,23.0
3807,23.0
3808,23.0
3809,23.0
3810,24.0
3811,24.0
3812,23.0
3813,23.0
3814,23.0
3815,23.0
3816,24.0
3817,24.0
3818,24.0
3819,24.0
3820,23.0
3821,23.0
3822,23.0
3823,23.0
3824,24.0
3825,24.0
3826,23.0
3827,24.0
3828,23.0
3829,23.0
3830,23.0
3831,23.0
3832,23.0
3833,23.0
3834,23.0
3835,23.0
3836,23.0
3837,23.0
3838,23.0
3839,23.0
3840,23.0
3841,23.0
3842,23.0
3843,23.0
3844,23.0
3845,23.0
3846,23.0
3847,23.0
3848,23.0
3849,23.0
3850,23.0
3851,23.0
3852,23.0
3853,23.0
3854,23.0
3855,23.0
3856,23.0
3857,23.0
3858,23.0
3859,23.0
3860,23.0
3861,23.0
3862,23.0
3863,23.0
3864,23.0
3865,23.0
3866,23.0
3867,23.0
3868,23.0
3869,23.0
3870,23.0
3871,23.0
3872,23.0
3873,23.0
3874,23.0
3875,22.0
3876,23.0
3877,23.0
3878,23.0
3879,23.0
3880,23.0
3881,23.0
3882,22.0
3883,23.0
3884,22.0
3885,22.0
3886,22.0
3887,23.0
3888,23.0
3889,23.0
3890,22.0
3891,22.0
3892,22.0
3893,22.0
3894,22.0
3895,22.0
3896,22.0
3897,22.0
3898,22.0
3899,22.0
3900,22.0
3901,22.0
3902,22.0
3903,22.0
3904,22.0
3905,22.0
3906,22.0
3907,22.0
3908,22.0
3909,22.0
3910,22.0
3911,22.0
3912,22.0
3913,22.0
3914,21.0
3915,22.0
3916,22.0
3917,21.0
3918,21.0
3919,21.0
3920,21.0
3921,22.0
3922,21.0
3923,21.0
3924,21.0
3925,21.0
3926,21.0
3927,21.0
3928,21.0
3929,21.0
3930,21.0
3931,21.0
3932,21.0
3933,21.0
3934,21.0
3935,21.0
3936,21.0
3937,21.0
3938,21.0
3939,21.0
3940,21.0
3941,21.0
3942,21.0
3943,21.0
3944,21.0
3945,21.0
3946,21.0
3947,20.0
3948,20.0
3949,20.0
3950,20.0
3951,20.0
3952,20.0
3953,20.0
3954,20.0
3955,20.0
3956,20.0
3957,20.0
3958,20.0
3959,20.0
3960,20.0
3961,20.0
3962,20.0
3963,20.0
3964,20.0
3965,20.0
3966,19.0
3967,19.0
3968,20.0
3969,20.0
3970,20.0
3971,20.0
3972,20.0
3973,19.0
3974,20.0
3975,19.0
3976,20.0
3977,19.0
3978,19.0
3979,19.0
3980,20.0
3981,19.0
3982,19.0
3983,19.0
3984,19.0
3985,19.0
3986,19.0
3987,19.0
3988,19.0
3989,19.0
3990,19.0
3991,19.0
3992,19.0
3993,19.0
3994,19.0
3995,19.0
3996,19.0
3997,19.0
3998,19.0
3999,19.0
4000,18.0
4001,19.0
4002,18.0
4003,18.0
4004,18.0
4005,18.0
4006,18.0
4007,18.0
4008,18.0
4009,18.0
4010,18.0
4011,18.0
4012,18.0
4013,18.0
4014,18.0
4015,18.0
4016,18.0
4017,18.0
4018,18.0
4019,18.0
4020,18.0
4021,18.0
4022,18.0
4023,18.0
4024,17.0
4025,18.0
4026,17.0
4027,17.0
4028,17.0
4029,17.0
4030,17.0
4031,17.0
4032,18.0
4033,17.0
4034,17.0
4035,17.0
4036,17.0
4037,17.0
4038,17.0
4039,17.0
4040,17.0
4041,17.0
4042,17.0
4043,17.0
4044,17.0
4045,17.0
4046,17.0
4047,17.0
4048,17.0
4049,17.0
4050,17.0
4051,17.0
4052,16.0
4053,16.0
4054,16.0
4055,16.0
4056,16.0
4057,16.0
4058,16.0
4059,16.0
4060,16.0
4061,16.0
4062,16.0
4063,16.0
4064,16.0
4065,16.0
4066,16.0
4067,16.0
4068,16.0
4069,16.0
4070,16.0
4071,16.0
4072,16.0
4073,16.0
4074,16.0
4075,16.0
4076,16.0
4077,16.0
4078,15.0
4079,16.0
4080,15.0
4081,16.0
4082,16.0
4083,16.0
4084,16.0
4085,15.0
4086,15.0
4087,15.0
4088,15.0
4089,15.0
4090,15.0
4091,15.0
4092,15.0
4093,15.0
4094,15.0
4095,15.0
4096,15.0
4097,15.0
4098,15.0
4099,15.0
4100,15.0
4101,15.0
4102,15.0
4103,15.0
4104,15.0
4105,15.0
4106,15.0
4107,15.0
4108,15.0
4109,15.0
4110,15.0
4111,15.0
4112,15.0
4113,15.0
4114,15.0
4115,14.0
4116,15.0
4117,15.0
4118,15.0
4119,14.0
4120,15.0
4121,14.0
4122,14.0
4123,14.0
4124,14.0
4125,14.0
4126,14.0
4127,14.0
4128,14.0
4129,14.0
4130,14.0
4131,14.0
4132,14.0
4133,14.0
4134,14.0
4135,14.0
4136,14.0
4137,14.0
4138,14.0
