,Amplitude
2140,14.0
2141,14.0
2142,16.0
2143,20.0
2144,23.0
2145,23.0
2146,21.0
2147,17.0
2148,14.0
2149,13.0
2150,16.0
2151,20.0
2152,23.0
2153,24.0
2154,21.0
2155,17.0
2156,14.0
2157,13.0
2158,15.0
2159,19.0
2160,22.0
2161,24.0
2162,21.0
2163,18.0
2164,15.0
2165,13.0
2166,15.0
2167,18.0
2168,22.0
2169,24.0
2170,22.0
2171,18.0
2172,15.0
2173,14.0
2174,15.0
2175,18.0
2176,21.0
2177,23.0
2178,22.0
2179,19.0
2180,15.0
2181,14.0
2182,14.0
2183,17.0
2184,21.0
2185,23.0
2186,23.0
2187,20.0
2188,16.0
2189,13.0
2190,14.0
2191,17.0
2192,21.0
2193,23.0
2194,23.0
2195,20.0
2196,16.0
2197,14.0
2198,14.0
2199,16.0
2200,20.0
2201,23.0
2202,23.0
2203,20.0
2204,16.0
2205,14.0
2206,14.0
2207,16.0
2208,20.0
2209,23.0
2210,23.0
2211,21.0
2212,17.0
2213,14.0
2214,13.0
2215,15.0
2216,19.0
2217,22.0
2218,23.0
2219,21.0
2220,18.0
2221,15.0
2222,13.0
2223,15.0
2224,19.0
2225,22.0
2226,24.0
2227,22.0
2228,18.0
2229,15.0
2230,13.0
2231,14.0
2232,18.0
2233,21.0
2234,23.0
2235,23.0
2236,19.0
2237,15.0
2238,13.0
2239,14.0
2240,17.0
2241,21.0
2242,23.0
2243,23.0
2244,19.0
2245,16.0
2246,13.0
2247,14.0
2248,17.0
2249,21.0
2250,23.0
2251,23.0
2252,20.0
2253,16.0
2254,14.0
2255,14.0
2256,16.0
2257,20.0
2258,23.0
2259,23.0
2260,20.0
2261,16.0
2262,14.0
2263,14.0
2264,16.0
2265,19.0
2266,23.0
2267,23.0
2268,21.0
2269,17.0
2270,14.0
2271,13.0
2272,15.0
2273,19.0
2274,22.0
2275,23.0
2276,22.0
2277,18.0
2278,15.0
2279,13.0
2280,15.0
2281,19.0
2282,22.0
2283,23.0
2284,22.0
2285,18.0
2286,14.0
2287,13.0
2288,15.0
2289,18.0
2290,22.0
2291,23.0
2292,22.0
2293,19.0
2294,15.0
2295,13.0
2296,14.0
2297,18.0
2298,21.0
2299,23.0
2300,23.0
2301,20.0
2302,16.0
2303,14.0
2304,14.0
2305,17.0
2306,20.0
2307,23.0
2308,23.0
2309,20.0
2310,16.0
2311,13.0
2312,14.0
2313,16.0
2314,20.0
2315,23.0
2316,23.0
2317,21.0
2318,17.0
2319,14.0
2320,14.0
2321,16.0
2322,20.0
2323,23.0
2324,23.0
2325,21.0
2326,17.0
2327,14.0
2328,13.0
2329,15.0
2330,19.0
2331,23.0
2332,24.0
2333,22.0
2334,18.0
2335,15.0
2336,14.0
2337,15.0
2338,18.0
2339,22.0
2340,23.0
2341,22.0
2342,18.0
2343,15.0
2344,13.0
2345,15.0
2346,18.0
2347,21.0
2348,23.0
2349,22.0
2350,19.0
2351,15.0
2352,14.0
2353,14.0
2354,17.0
2355,21.0
2356,23.0
2357,23.0
2358,20.0
2359,16.0
2360,14.0
2361,14.0
2362,17.0
2363,21.0
2364,23.0
2365,23.0
2366,20.0
2367,16.0
2368,14.0
2369,14.0
2370,16.0
2371,20.0
2372,23.0
2373,23.0
2374,21.0
2375,17.0
2376,14.0
2377,13.0
2378,16.0
2379,20.0
2380,23.0
2381,23.0
2382,21.0
2383,17.0
2384,14.0
2385,13.0
2386,15.0
2387,19.0
2388,22.0
2389,23.0
2390,21.0
2391,18.0
2392,15.0
2393,13.0
2394,15.0
2395,19.0
2396,22.0
2397,23.0
2398,22.0
2399,18.0
2400,15.0
2401,13.0
2402,15.0
2403,18.0
2404,22.0
2405,23.0
2406,22.0
2407,19.0
2408,15.0
2409,14.0
2410,14.0
2411,17.0
2412,21.0
2413,23.0
2414,23.0
2415,19.0
2416,16.0
2417,13.0
2418,14.0
2419,16.0
2420,20.0
2421,23.0
2422,23.0
2423,20.0
2424,16.0
2425,14.0
2426,14.0
2427,16.0
2428,20.0
2429,23.0
2430,23.0
2431,21.0
2432,17.0
2433,14.0
2434,14.0
2435,16.0
2436,19.0
2437,23.0
2438,23.0
2439,21.0
2440,18.0
2441,14.0
2442,13.0
2443,15.0
2444,19.0
2445,22.0
2446,24.0
2447,22.0
2448,18.0
2449,14.0
2450,13.0
2451,15.0
2452,18.0
2453,22.0
2454,23.0
2455,22.0
2456,19.0
2457,15.0
2458,13.0
2459,15.0
2460,18.0
2461,21.0
2462,23.0
2463,22.0
2464,19.0
2465,15.0
2466,13.0
2467,14.0
2468,17.0
2469,21.0
2470,23.0
2471,23.0
2472,20.0
2473,16.0
2474,13.0
2475,14.0
2476,17.0
2477,20.0
2478,23.0
2479,23.0
2480,20.0
2481,17.0
2482,14.0
2483,14.0
2484,16.0
2485,20.0
2486,23.0
2487,23.0
2488,21.0
2489,17.0
2490,14.0
2491,14.0
2492,16.0
2493,19.0
2494,23.0
2495,23.0
2496,21.0
2497,17.0
2498,14.0
2499,13.0
2500,15.0
2501,19.0
2502,22.0
2503,23.0
2504,22.0
2505,18.0
2506,14.0
2507,13.0
2508,15.0
2509,18.0
2510,22.0
2511,23.0
2512,22.0
2513,19.0
2514,15.0
2515,13.0
2516,14.0
2517,18.0
2518,21.0
2519,24.0
2520,22.0
2521,19.0
2522,15.0
2523,13.0
2524,14.0
2525,17.0
2526,21.0
2527,23.0
2528,23.0
2529,20.0
2530,16.0
2531,14.0
2532,14.0
2533,17.0
2534,20.0
2535,23.0
2536,23.0
2537,20.0
2538,16.0
2539,14.0
2540,14.0
2541,16.0
2542,20.0
2543,23.0
2544,23.0
2545,21.0
2546,17.0
2547,14.0
2548,13.0
2549,16.0
2550,19.0
2551,23.0
2552,23.0
2553,21.0
2554,17.0
2555,14.0
2556,13.0
2557,15.0
2558,19.0
2559,22.0
2560,23.0
2561,22.0
2562,18.0
2563,15.0
2564,13.0
2565,15.0
2566,18.0
2567,22.0
2568,23.0
2569,22.0
2570,19.0
2571,15.0
2572,13.0
2573,14.0
2574,18.0
2575,21.0
2576,23.0
2577,22.0
2578,19.0
2579,15.0
2580,13.0
2581,14.0
2582,18.0
2583,21.0
2584,23.0
2585,22.0
2586,19.0
2587,16.0
2588,13.0
2589,14.0
2590,17.0
2591,21.0
2592,23.0
2593,23.0
2594,20.0
2595,16.0
2596,14.0
2597,14.0
2598,16.0
2599,20.0
2600,23.0
2601,23.0
2602,21.0
2603,17.0
2604,14.0
2605,14.0
2606,16.0
2607,19.0
2608,23.0
2609,23.0
2610,21.0
2611,17.0
2612,14.0
2613,13.0
2614,15.0
2615,19.0
2616,22.0
2617,23.0
2618,22.0
2619,18.0
2620,15.0
2621,13.0
2622,15.0
2623,18.0
2624,22.0
2625,23.0
2626,22.0
2627,18.0
2628,15.0
2629,13.0
2630,15.0
2631,18.0
2632,21.0
2633,24.0
2634,23.0
2635,19.0
2636,16.0
2637,13.0
2638,14.0
2639,17.0
2640,21.0
2641,23.0
2642,23.0
2643,20.0
2644,16.0
2645,13.0
2646,14.0
2647,17.0
2648,21.0
2649,23.0
2650,23.0
2651,20.0
2652,16.0
2653,14.0
2654,14.0
2655,16.0
2656,20.0
2657,23.0
2658,24.0
2659,21.0
2660,17.0
2661,14.0
2662,14.0
2663,16.0
2664,19.0
2665,23.0
2666,23.0
2667,21.0
2668,17.0
2669,14.0
2670,13.0
2671,15.0
2672,19.0
2673,22.0
2674,23.0
2675,22.0
2676,18.0
2677,15.0
2678,14.0
2679,15.0
2680,18.0
2681,22.0
2682,24.0
2683,22.0
2684,18.0
2685,15.0
2686,13.0
2687,14.0
2688,18.0
2689,22.0
2690,23.0
2691,22.0
2692,19.0
2693,15.0
2694,13.0
2695,14.0
2696,17.0
2697,21.0
2698,23.0
2699,23.0
2700,20.0
2701,16.0
2702,14.0
2703,14.0
2704,17.0
2705,20.0
2706,23.0
2707,23.0
2708,20.0
2709,16.0
2710,14.0
2711,13.0
2712,16.0
2713,20.0
2714,23.0
2715,23.0
2716,21.0
2717,17.0
2718,14.0
2719,13.0
2720,16.0
2721,19.0
2722,22.0
2723,23.0
2724,21.0
2725,18.0
2726,14.0
2727,13.0
2728,15.0
2729,19.0
2730,22.0
2731,23.0
2732,22.0
2733,18.0
2734,15.0
2735,13.0
2736,15.0
2737,18.0
2738,22.0
2739,24.0
2740,22.0
2741,19.0
2742,15.0
2743,13.0
2744,15.0
2745,18.0
2746,21.0
2747,23.0
2748,22.0
2749,19.0
2750,16.0
2751,13.0
2752,14.0
2753,17.0
2754,21.0
2755,23.0
2756,23.0
2757,20.0
2758,16.0
2759,14.0
2760,14.0
2761,16.0
2762,21.0
2763,23.0
2764,23.0
2765,20.0
2766,16.0
2767,14.0
2768,14.0
2769,16.0
2770,20.0
2771,23.0
2772,23.0
2773,21.0
2774,17.0
2775,14.0
2776,13.0
2777,15.0
2778,20.0
2779,23.0
2780,23.0
2781,21.0
2782,18.0
2783,14.0
2784,14.0
2785,15.0
2786,19.0
2787,22.0
2788,24.0
2789,22.0
2790,18.0
2791,15.0
2792,13.0
2793,15.0
2794,18.0
2795,22.0
2796,24.0
2797,22.0
2798,19.0
2799,15.0
2800,13.0
2801,14.0
2802,18.0
2803,21.0
2804,23.0
2805,22.0
2806,19.0
2807,16.0
2808,13.0
2809,14.0
2810,17.0
2811,21.0
2812,23.0
2813,23.0
2814,20.0
2815,16.0
2816,14.0
2817,14.0
2818,16.0
2819,20.0
2820,23.0
2821,23.0
2822,21.0
2823,16.0
2824,14.0
2825,14.0
2826,16.0
2827,20.0
2828,23.0
2829,23.0
2830,21.0
2831,17.0
2832,14.0
2833,13.0
2834,16.0
2835,19.0
2836,23.0
2837,24.0
2838,22.0
2839,18.0
2840,14.0
2841,14.0
2842,15.0
2843,19.0
2844,22.0
2845,23.0
2846,21.0
2847,18.0
2848,15.0
2849,13.0
2850,15.0
2851,19.0
2852,22.0
2853,23.0
2854,22.0
2855,19.0
2856,15.0
2857,13.0
2858,14.0
2859,18.0
2860,21.0
2861,23.0
2862,22.0
2863,19.0
2864,16.0
2865,13.0
2866,14.0
2867,17.0
2868,21.0
2869,23.0
2870,23.0
2871,20.0
2872,16.0
2873,14.0
2874,14.0
2875,17.0
2876,20.0
2877,23.0
2878,23.0
2879,21.0
2880,17.0
2881,14.0
2882,13.0
2883,16.0
2884,20.0
2885,23.0
2886,23.0
2887,20.0
2888,17.0
2889,14.0
2890,14.0
2891,16.0
2892,19.0
2893,22.0
2894,24.0
2895,21.0
2896,17.0
2897,14.0
2898,13.0
2899,15.0
2900,19.0
2901,22.0
2902,23.0
2903,22.0
2904,18.0
2905,15.0
2906,13.0
2907,15.0
2908,18.0
2909,22.0
2910,23.0
2911,22.0
2912,19.0
2913,15.0
2914,13.0
2915,14.0
2916,18.0
2917,21.0
2918,24.0
2919,22.0
2920,19.0
2921,16.0
2922,13.0
2923,14.0
2924,17.0
2925,21.0
2926,23.0
2927,23.0
2928,20.0
2929,16.0
2930,14.0
2931,14.0
2932,17.0
2933,21.0
2934,23.0
2935,23.0
2936,20.0
2937,16.0
2938,14.0
2939,13.0
2940,16.0
2941,20.0
2942,23.0
2943,23.0
2944,21.0
2945,17.0
2946,14.0
2947,14.0
2948,16.0
2949,19.0
2950,22.0
2951,23.0
2952,21.0
2953,17.0
2954,14.0
2955,13.0
2956,15.0
2957,19.0
2958,22.0
2959,23.0
2960,22.0
2961,18.0
2962,15.0
2963,13.0
2964,15.0
2965,18.0
2966,22.0
2967,24.0
2968,22.0
2969,19.0
2970,15.0
2971,14.0
2972,14.0
2973,18.0
2974,21.0
2975,23.0
2976,23.0
2977,20.0
2978,15.0
2979,13.0
2980,14.0
2981,17.0
2982,21.0
2983,23.0
2984,23.0
2985,20.0
2986,16.0
2987,14.0
2988,14.0
2989,16.0
2990,20.0
2991,23.0
2992,23.0
2993,21.0
2994,16.0
2995,14.0
2996,14.0
2997,16.0
2998,20.0
2999,23.0
3000,24.0
3001,21.0
3002,17.0
3003,14.0
3004,13.0
3005,15.0
3006,19.0
3007,23.0
3008,23.0
3009,21.0
3010,18.0
3011,15.0
3012,13.0
3013,15.0
3014,19.0
3015,22.0
3016,24.0
3017,22.0
3018,18.0
3019,14.0
3020,13.0
3021,14.0
3022,18.0
3023,22.0
3024,24.0
3025,22.0
3026,19.0
3027,15.0
3028,13.0
3029,14.0
3030,17.0
3031,21.0
3032,23.0
3033,22.0
3034,20.0
3035,16.0
3036,13.0
3037,14.0
3038,17.0
3039,21.0
3040,23.0
3041,23.0
3042,20.0
3043,16.0
3044,14.0
3045,13.0
3046,16.0
3047,20.0
3048,23.0
3049,23.0
3050,20.0
3051,16.0
3052,14.0
3053,14.0
3054,16.0
3055,20.0
3056,23.0
3057,23.0
3058,21.0
3059,17.0
3060,14.0
3061,13.0
3062,16.0
3063,19.0
3064,22.0
3065,23.0
3066,21.0
3067,18.0
3068,14.0
3069,13.0
3070,15.0
3071,19.0
3072,22.0
3073,24.0
3074,22.0
3075,18.0
3076,15.0
3077,13.0
3078,15.0
3079,18.0
3080,22.0
3081,23.0
3082,22.0
3083,19.0
3084,15.0
3085,13.0
3086,14.0
3087,17.0
3088,21.0
3089,23.0
3090,23.0
3091,19.0
3092,16.0
3093,14.0
3094,14.0
3095,17.0
3096,21.0
3097,23.0
3098,23.0
3099,20.0
3100,16.0
3101,14.0
3102,14.0
3103,16.0
3104,20.0
3105,23.0
3106,23.0
3107,20.0
3108,17.0
3109,14.0
3110,14.0
3111,16.0
3112,20.0
3113,23.0
3114,23.0
3115,21.0
3116,17.0
3117,14.0
3118,13.0
3119,16.0
3120,19.0
3121,22.0
3122,23.0
3123,21.0
3124,17.0
3125,14.0
3126,13.0
3127,15.0
3128,19.0
3129,22.0
3130,23.0
3131,22.0
3132,18.0
3133,15.0
3134,13.0
3135,15.0
3136,18.0
3137,21.0
3138,24.0
3139,22.0
3140,19.0
3141,15.0
3142,13.0
3143,14.0
3144,18.0
3145,22.0
3146,23.0
3147,22.0
3148,20.0
3149,16.0
3150,14.0
3151,14.0
3152,17.0
3153,20.0
3154,23.0
3155,23.0
3156,20.0
3157,16.0
3158,13.0
3159,14.0
3160,16.0
3161,20.0
3162,23.0
3163,23.0
3164,20.0
3165,17.0
3166,14.0
3167,13.0
3168,16.0
3169,20.0
3170,23.0
3171,23.0
3172,21.0
3173,17.0
3174,14.0
3175,13.0
3176,15.0
3177,19.0
3178,23.0
3179,23.0
3180,21.0
3181,18.0
3182,14.0
3183,14.0
3184,15.0
3185,18.0
3186,22.0
3187,23.0
3188,22.0
3189,18.0
3190,15.0
3191,13.0
3192,15.0
3193,18.0
3194,22.0
3195,23.0
3196,22.0
3197,19.0
3198,15.0
3199,13.0
3200,14.0
3201,17.0
3202,21.0
3203,23.0
3204,23.0
3205,19.0
3206,16.0
3207,14.0
3208,14.0
3209,17.0
3210,21.0
3211,23.0
3212,23.0
3213,20.0
3214,16.0
3215,13.0
3216,14.0
3217,16.0
3218,20.0
3219,23.0
3220,23.0
3221,20.0
3222,17.0
3223,14.0
3224,13.0
3225,16.0
3226,20.0
3227,23.0
3228,23.0
3229,21.0
3230,17.0
3231,14.0
3232,14.0
3233,16.0
3234,19.0
3235,22.0
3236,23.0
3237,21.0
3238,18.0
3239,15.0
3240,13.0
3241,15.0
3242,19.0
3243,22.0
3244,24.0
3245,22.0
3246,19.0
3247,15.0
3248,13.0
3249,15.0
3250,18.0
3251,22.0
3252,23.0
3253,22.0
3254,19.0
3255,15.0
3256,13.0
3257,14.0
3258,18.0
3259,21.0
3260,24.0
3261,22.0
3262,19.0
3263,16.0
3264,13.0
3265,14.0
3266,17.0
3267,21.0
3268,23.0
3269,23.0
3270,20.0
3271,16.0
3272,13.0
3273,14.0
3274,17.0
3275,20.0
3276,23.0
3277,23.0
3278,21.0
3279,17.0
3280,14.0
3281,13.0
3282,16.0
3283,19.0
3284,23.0
3285,23.0
3286,21.0
3287,17.0
3288,14.0
3289,13.0
3290,15.0
3291,19.0
3292,22.0
3293,23.0
3294,22.0
3295,18.0
3296,14.0
3297,13.0
3298,15.0
3299,18.0
3300,22.0
3301,23.0
3302,22.0
3303,18.0
3304,15.0
3305,13.0
3306,15.0
3307,18.0
3308,22.0
3309,23.0
3310,23.0
3311,19.0
3312,16.0
3313,13.0
3314,14.0
3315,17.0
3316,21.0
3317,24.0
3318,23.0
3319,19.0
3320,15.0
3321,13.0
3322,14.0
3323,17.0
3324,20.0
3325,23.0
3326,23.0
3327,20.0
3328,16.0
3329,14.0
3330,14.0
3331,16.0
3332,20.0
3333,23.0
3334,23.0
3335,21.0
3336,17.0
3337,14.0
3338,14.0
3339,16.0
3340,20.0
3341,23.0
3342,23.0
3343,21.0
3344,17.0
3345,14.0
3346,13.0
3347,16.0
3348,19.0
3349,22.0
3350,24.0
3351,22.0
3352,18.0
3353,14.0
3354,14.0
3355,15.0
3356,19.0
3357,22.0
3358,23.0
3359,22.0
3360,18.0
3361,15.0
3362,14.0
3363,14.0
3364,18.0
3365,22.0
3366,23.0
3367,22.0
3368,19.0
3369,15.0
3370,14.0
3371,14.0
3372,17.0
3373,21.0
3374,23.0
3375,23.0
3376,20.0
3377,16.0
3378,13.0
3379,14.0
3380,17.0
3381,21.0
3382,23.0
3383,23.0
3384,20.0
3385,16.0
3386,14.0
3387,14.0
3388,16.0
3389,20.0
3390,23.0
3391,23.0
3392,21.0
3393,17.0
3394,14.0
3395,14.0
3396,16.0
3397,19.0
3398,23.0
3399,23.0
3400,21.0
3401,17.0
3402,14.0
3403,13.0
3404,16.0
3405,19.0
3406,23.0
3407,23.0
3408,21.0
3409,18.0
3410,14.0
3411,13.0
3412,15.0
3413,18.0
3414,22.0
3415,23.0
3416,22.0
3417,18.0
3418,15.0
3419,13.0
3420,15.0
3421,18.0
3422,22.0
3423,24.0
3424,22.0
3425,19.0
3426,15.0
3427,13.0
3428,14.0
3429,17.0
3430,21.0
3431,23.0
3432,23.0
3433,19.0
3434,16.0
3435,14.0
3436,14.0
3437,17.0
3438,21.0
3439,23.0
3440,23.0
3441,20.0
3442,16.0
3443,14.0
3444,14.0
3445,17.0
3446,20.0
3447,23.0
3448,23.0
3449,20.0
3450,16.0
3451,14.0
3452,13.0
3453,16.0
3454,20.0
3455,23.0
3456,23.0
3457,21.0
3458,17.0
3459,14.0
3460,14.0
3461,15.0
3462,19.0
3463,22.0
3464,23.0
3465,22.0
3466,18.0
3467,15.0
3468,13.0
3469,15.0
3470,18.0
3471,22.0
3472,24.0
3473,22.0
3474,19.0
3475,15.0
3476,13.0
3477,14.0
3478,18.0
3479,22.0
3480,24.0
3481,23.0
3482,19.0
3483,15.0
3484,13.0
3485,14.0
3486,17.0
3487,21.0
3488,23.0
3489,23.0
3490,20.0
3491,16.0
3492,13.0
3493,14.0
3494,17.0
3495,21.0
3496,23.0
3497,23.0
3498,20.0
3499,16.0
3500,14.0
3501,14.0
3502,16.0
3503,20.0
3504,23.0
3505,23.0
3506,20.0
3507,17.0
3508,14.0
3509,13.0
3510,16.0
3511,20.0
3512,23.0
3513,23.0
3514,21.0
3515,17.0
3516,14.0
3517,13.0
3518,15.0
3519,19.0
3520,22.0
3521,23.0
3522,22.0
3523,18.0
3524,15.0
3525,13.0
3526,15.0
3527,18.0
3528,22.0
3529,23.0
3530,22.0
3531,18.0
3532,15.0
3533,13.0
3534,14.0
3535,17.0
3536,21.0
3537,23.0
3538,22.0
3539,19.0
3540,15.0
3541,13.0
3542,14.0
3543,17.0
3544,21.0
3545,23.0
3546,23.0
3547,20.0
3548,16.0
3549,14.0
3550,14.0
3551,17.0
3552,20.0
3553,23.0
3554,23.0
3555,20.0
3556,16.0
3557,14.0
3558,14.0
3559,16.0
3560,20.0
3561,23.0
3562,23.0
3563,21.0
3564,17.0
3565,13.0
3566,14.0
3567,16.0
3568,20.0
3569,23.0
3570,23.0
3571,21.0
3572,17.0
3573,14.0
3574,13.0
3575,15.0
3576,19.0
3577,22.0
3578,23.0
3579,21.0
3580,18.0
3581,14.0
3582,13.0
3583,15.0
3584,18.0
3585,22.0
3586,23.0
3587,22.0
3588,18.0
3589,15.0
3590,13.0
3591,15.0
3592,18.0
3593,21.0
3594,24.0
3595,22.0
3596,19.0
3597,15.0
3598,13.0
3599,14.0
3600,17.0
3601,21.0
3602,23.0
3603,23.0
3604,19.0
3605,16.0
3606,13.0
3607,14.0
3608,17.0
3609,20.0
3610,23.0
3611,23.0
3612,20.0
3613,16.0
3614,14.0
3615,14.0
3616,16.0
3617,20.0
3618,23.0
3619,23.0
3620,21.0
3621,17.0
3622,14.0
3623,13.0
3624,16.0
3625,20.0
3626,23.0
3627,23.0
3628,21.0
3629,17.0
3630,14.0
3631,14.0
3632,15.0
3633,19.0
3634,22.0
3635,23.0
3636,22.0
3637,18.0
3638,14.0
3639,13.0
3640,15.0
3641,19.0
3642,22.0
3643,23.0
3644,22.0
3645,18.0
3646,15.0
3647,13.0
3648,14.0
3649,18.0
3650,22.0
3651,23.0
3652,22.0
3653,19.0
3654,15.0
3655,13.0
3656,14.0
3657,17.0
3658,21.0
3659,23.0
3660,23.0
3661,20.0
3662,16.0
3663,14.0
3664,14.0
3665,17.0
3666,20.0
3667,23.0
3668,23.0
3669,20.0
3670,16.0
3671,14.0
3672,14.0
3673,16.0
3674,20.0
3675,23.0
3676,23.0
3677,21.0
3678,17.0
3679,14.0
3680,14.0
3681,16.0
3682,20.0
3683,23.0
3684,23.0
3685,21.0
3686,17.0
3687,14.0
3688,13.0
3689,15.0
3690,19.0
3691,22.0
3692,24.0
3693,22.0
3694,18.0
3695,14.0
3696,13.0
3697,15.0
3698,18.0
3699,22.0
3700,23.0
3701,22.0
3702,19.0
3703,15.0
3704,13.0
3705,14.0
3706,18.0
3707,21.0
3708,23.0
3709,22.0
3710,19.0
3711,15.0
3712,14.0
3713,14.0
3714,17.0
3715,21.0
3716,23.0
3717,23.0
3718,20.0
3719,16.0
3720,13.0
3721,14.0
3722,17.0
3723,21.0
3724,23.0
3725,23.0
3726,20.0
3727,16.0
3728,14.0
3729,14.0
3730,16.0
3731,20.0
3732,23.0
3733,23.0
3734,21.0
3735,17.0
3736,14.0
3737,13.0
3738,16.0
3739,19.0
3740,23.0
3741,23.0
3742,21.0
3743,17.0
3744,14.0
3745,13.0
3746,15.0
3747,19.0
3748,22.0
3749,23.0
3750,22.0
3751,18.0
3752,14.0
3753,13.0
3754,15.0
3755,18.0
3756,22.0
3757,23.0
3758,22.0
3759,19.0
3760,15.0
3761,13.0
3762,14.0
3763,18.0
3764,22.0
3765,23.0
3766,22.0
3767,19.0
3768,15.0
3769,13.0
3770,14.0
3771,17.0
3772,21.0
3773,23.0
3774,23.0
3775,20.0
3776,16.0
3777,13.0
3778,14.0
3779,16.0
3780,21.0
3781,23.0
3782,23.0
3783,20.0
3784,16.0
3785,14.0
3786,14.0
3787,16.0
3788,20.0
3789,23.0
3790,23.0
3791,21.0
3792,17.0
3793,14.0
3794,13.0
3795,16.0
3796,19.0
3797,22.0
3798,23.0
3799,21.0
3800,18.0
3801,14.0
3802,13.0
3803,15.0
3804,19.0
3805,22.0
3806,23.0
3807,22.0
3808,18.0
3809,15.0
3810,13.0
3811,15.0
3812,18.0
3813,22.0
3814,24.0
3815,22.0
3816,19.0
3817,15.0
3818,13.0
3819,15.0
3820,18.0
3821,21.0
3822,23.0
3823,22.0
3824,19.0
3825,15.0
3826,13.0
3827,14.0
3828,17.0
3829,21.0
3830,23.0
3831,23.0
3832,20.0
3833,16.0
3834,14.0
3835,14.0
3836,17.0
3837,21.0
3838,23.0
3839,23.0
3840,20.0
3841,16.0
3842,14.0
3843,14.0
3844,16.0
3845,20.0
3846,23.0
3847,23.0
3848,21.0
3849,17.0
3850,14.0
3851,13.0
3852,16.0
3853,19.0
3854,23.0
3855,23.0
3856,21.0
3857,17.0
3858,14.0
3859,13.0
3860,15.0
3861,19.0
3862,22.0
3863,23.0
3864,22.0
3865,18.0
3866,15.0
3867,13.0
3868,15.0
3869,18.0
3870,22.0
3871,24.0
3872,22.0
3873,18.0
3874,15.0
3875,13.0
3876,15.0
3877,18.0
3878,22.0
3879,23.0
3880,22.0
3881,19.0
3882,16.0
3883,13.0
3884,14.0
3885,17.0
3886,21.0
3887,23.0
3888,23.0
3889,20.0
3890,16.0
3891,14.0
3892,14.0
3893,17.0
3894,21.0
3895,23.0
3896,23.0
3897,20.0
3898,16.0
3899,14.0
3900,14.0
3901,16.0
3902,20.0
3903,23.0
3904,23.0
3905,21.0
3906,17.0
3907,14.0
3908,14.0
3909,16.0
3910,20.0
3911,23.0
3912,23.0
3913,21.0
3914,17.0
3915,14.0
3916,13.0
3917,15.0
3918,19.0
3919,22.0
3920,23.0
3921,22.0
3922,18.0
3923,15.0
3924,13.0
3925,15.0
3926,18.0
3927,22.0
3928,23.0
3929,22.0
3930,19.0
3931,15.0
3932,13.0
3933,15.0
3934,18.0
3935,21.0
3936,23.0
3937,22.0
3938,19.0
3939,15.0
3940,14.0
3941,14.0
3942,17.0
3943,21.0
3944,23.0
3945,23.0
3946,20.0
3947,16.0
3948,14.0
3949,14.0
3950,17.0
3951,20.0
3952,23.0
3953,23.0
3954,20.0
3955,16.0
3956,14.0
3957,14.0
3958,16.0
3959,20.0
3960,23.0
3961,23.0
3962,21.0
3963,17.0
3964,14.0
3965,13.0
3966,16.0
3967,19.0
3968,23.0
3969,23.0
3970,21.0
3971,17.0
3972,14.0
3973,14.0
3974,15.0
3975,19.0
3976,22.0
3977,23.0
3978,22.0
3979,18.0
3980,15.0
3981,13.0
3982,15.0
3983,18.0
3984,22.0
3985,23.0
3986,22.0
3987,19.0
3988,15.0
3989,13.0
3990,15.0
3991,18.0
3992,21.0
3993,23.0
3994,23.0
3995,19.0
3996,15.0
3997,13.0
3998,14.0
3999,17.0
4000,21.0
4001,23.0
4002,23.0
4003,20.0
4004,16.0
4005,14.0
4006,14.0
4007,17.0
4008,20.0
4009,23.0
4010,23.0
4011,20.0
4012,16.0
4013,14.0
4014,14.0
4015,16.0
4016,20.0
4017,23.0
4018,23.0
4019,21.0
4020,17.0
4021,14.0
4022,14.0
4023,15.0
4024,19.0
4025,22.0
4026,23.0
4027,21.0
4028,18.0
4029,14.0
4030,13.0
4031,15.0
4032,19.0
4033,22.0
4034,24.0
4035,22.0
4036,18.0
4037,15.0
4038,13.0
4039,15.0
4040,18.0
4041,22.0
4042,24.0
4043,22.0
4044,19.0
4045,15.0
4046,13.0
4047,14.0
4048,18.0
4049,21.0
4050,23.0
4051,22.0
4052,19.0
4053,16.0
4054,14.0
4055,14.0
4056,17.0
4057,21.0
4058,23.0
4059,23.0
4060,20.0
4061,16.0
4062,14.0
4063,14.0
4064,17.0
4065,20.0
4066,23.0
4067,23.0
4068,20.0
4069,17.0
4070,14.0
4071,13.0
4072,16.0
4073,20.0
4074,23.0
4075,23.0
4076,21.0
4077,17.0
4078,14.0
4079,13.0
4080,16.0
4081,19.0
4082,23.0
4083,24.0
4084,22.0
4085,17.0
4086,15.0
4087,13.0
4088,15.0
4089,19.0
4090,22.0
4091,23.0
4092,22.0
4093,18.0
4094,14.0
4095,13.0
4096,15.0
4097,18.0
4098,22.0
4099,23.0
4100,22.0
4101,19.0
4102,15.0
4103,13.0
4104,14.0
4105,18.0
4106,21.0
4107,23.0
4108,22.0
4109,19.0
4110,15.0
4111,14.0
4112,14.0
4113,17.0
4114,21.0
4115,23.0
4116,23.0
4117,20.0
4118,16.0
4119,14.0
4120,14.0
4121,16.0
4122,20.0
4123,23.0
4124,23.0
4125,20.0
4126,16.0
4127,14.0
4128,14.0
4129,16.0
4130,20.0
4131,23.0
4132,23.0
4133,21.0
4134,17.0
4135,14.0
4136,13.0
4137,16.0
4138,19.0
