,Amplitude
2140,483.0
2141,509.0
2142,472.0
2143,395.0
2144,326.0
2145,305.0
2146,346.0
2147,424.0
2148,491.0
2149,507.0
2150,461.0
2151,383.0
2152,318.0
2153,307.0
2154,356.0
2155,436.0
2156,497.0
2157,503.0
2158,449.0
2159,369.0
2160,312.0
2161,312.0
2162,369.0
2163,449.0
2164,503.0
2165,498.0
2166,437.0
2167,357.0
2168,307.0
2169,318.0
2170,382.0
2171,461.0
2172,506.0
2173,491.0
2174,423.0
2175,345.0
2176,305.0
2177,326.0
2178,396.0
2179,472.0
2180,509.0
2181,482.0
2182,410.0
2183,335.0
2184,304.0
2185,334.0
2186,408.0
2187,482.0
2188,509.0
2189,473.0
2190,397.0
2191,327.0
2192,305.0
2193,345.0
2194,422.0
2195,490.0
2196,507.0
2197,462.0
2198,383.0
2199,319.0
2200,307.0
2201,356.0
2202,435.0
2203,497.0
2204,504.0
2205,450.0
2206,370.0
2207,312.0
2208,311.0
2209,368.0
2210,448.0
2211,502.0
2212,498.0
2213,437.0
2214,358.0
2215,308.0
2216,317.0
2217,381.0
2218,460.0
2219,506.0
2220,492.0
2221,425.0
2222,347.0
2223,305.0
2224,324.0
2225,393.0
2226,470.0
2227,508.0
2228,484.0
2229,413.0
2230,337.0
2231,304.0
2232,333.0
2233,407.0
2234,480.0
2235,508.0
2236,474.0
2237,398.0
2238,328.0
2239,305.0
2240,343.0
2241,420.0
2242,489.0
2243,508.0
2244,464.0
2245,385.0
2246,320.0
2247,307.0
2248,354.0
2249,433.0
2250,496.0
2251,504.0
2252,452.0
2253,372.0
2254,313.0
2255,311.0
2256,366.0
2257,446.0
2258,502.0
2259,499.0
2260,440.0
2261,360.0
2262,308.0
2263,316.0
2264,378.0
2265,458.0
2266,506.0
2267,493.0
2268,428.0
2269,349.0
2270,306.0
2271,323.0
2272,391.0
2273,469.0
2274,508.0
2275,485.0
2276,414.0
2277,338.0
2278,304.0
2279,332.0
2280,404.0
2281,479.0
2282,509.0
2283,476.0
2284,401.0
2285,329.0
2286,304.0
2287,341.0
2288,418.0
2289,488.0
2290,507.0
2291,465.0
2292,387.0
2293,321.0
2294,306.0
2295,352.0
2296,431.0
2297,495.0
2298,505.0
2299,454.0
2300,375.0
2301,314.0
2302,309.0
2303,363.0
2304,444.0
2305,501.0
2306,501.0
2307,443.0
2308,362.0
2309,309.0
2310,315.0
2311,376.0
2312,456.0
2313,505.0
2314,494.0
2315,429.0
2316,350.0
2317,306.0
2318,322.0
2319,390.0
2320,468.0
2321,508.0
2322,486.0
2323,415.0
2324,339.0
2325,304.0
2326,331.0
2327,403.0
2328,478.0
2329,509.0
2330,477.0
2331,402.0
2332,330.0
2333,304.0
2334,340.0
2335,416.0
2336,486.0
2337,508.0
2338,467.0
2339,389.0
2340,322.0
2341,306.0
2342,351.0
2343,429.0
2344,494.0
2345,505.0
2346,456.0
2347,376.0
2348,315.0
2349,310.0
2350,363.0
2351,442.0
2352,500.0
2353,500.0
2354,443.0
2355,363.0
2356,310.0
2357,315.0
2358,375.0
2359,455.0
2360,505.0
2361,494.0
2362,430.0
2363,351.0
2364,306.0
2365,321.0
2366,388.0
2367,466.0
2368,507.0
2369,487.0
2370,417.0
2371,341.0
2372,304.0
2373,329.0
2374,401.0
2375,476.0
2376,509.0
2377,479.0
2378,404.0
2379,331.0
2380,304.0
2381,338.0
2382,414.0
2383,485.0
2384,508.0
2385,468.0
2386,390.0
2387,323.0
2388,306.0
2389,349.0
2390,428.0
2391,494.0
2392,505.0
2393,457.0
2394,377.0
2395,315.0
2396,309.0
2397,362.0
2398,442.0
2399,500.0
2400,501.0
2401,444.0
2402,364.0
2403,310.0
2404,314.0
2405,374.0
2406,454.0
2407,505.0
2408,495.0
2409,432.0
2410,353.0
2411,306.0
2412,321.0
2413,387.0
2414,465.0
2415,507.0
2416,488.0
2417,419.0
2418,342.0
2419,304.0
2420,328.0
2421,400.0
2422,476.0
2423,509.0
2424,479.0
2425,405.0
2426,332.0
2427,304.0
2428,338.0
2429,414.0
2430,485.0
2431,508.0
2432,469.0
2433,391.0
2434,323.0
2435,305.0
2436,349.0
2437,427.0
2438,493.0
2439,506.0
2440,457.0
2441,378.0
2442,316.0
2443,309.0
2444,360.0
2445,440.0
2446,499.0
2447,502.0
2448,446.0
2449,366.0
2450,311.0
2451,313.0
2452,372.0
2453,452.0
2454,504.0
2455,496.0
2456,433.0
2457,354.0
2458,307.0
2459,320.0
2460,385.0
2461,464.0
2462,507.0
2463,489.0
2464,419.0
2465,343.0
2466,304.0
2467,328.0
2468,399.0
2469,475.0
2470,508.0
2471,480.0
2472,405.0
2473,332.0
2474,304.0
2475,337.0
2476,413.0
2477,485.0
2478,508.0
2479,470.0
2480,392.0
2481,324.0
2482,305.0
2483,348.0
2484,426.0
2485,492.0
2486,506.0
2487,459.0
2488,380.0
2489,317.0
2490,308.0
2491,359.0
2492,438.0
2493,499.0
2494,502.0
2495,448.0
2496,367.0
2497,311.0
2498,313.0
2499,371.0
2500,450.0
2501,504.0
2502,497.0
2503,435.0
2504,355.0
2505,307.0
2506,319.0
2507,384.0
2508,463.0
2509,507.0
2510,489.0
2511,421.0
2512,344.0
2513,305.0
2514,327.0
2515,398.0
2516,474.0
2517,509.0
2518,481.0
2519,408.0
2520,334.0
2521,304.0
2522,336.0
2523,410.0
2524,483.0
2525,508.0
2526,472.0
2527,395.0
2528,326.0
2529,305.0
2530,346.0
2531,424.0
2532,491.0
2533,507.0
2534,460.0
2535,381.0
2536,318.0
2537,307.0
2538,357.0
2539,437.0
2540,498.0
2541,503.0
2542,448.0
2543,368.0
2544,312.0
2545,312.0
2546,370.0
2547,450.0
2548,503.0
2549,497.0
2550,435.0
2551,356.0
2552,307.0
2553,318.0
2554,382.0
2555,461.0
2556,507.0
2557,491.0
2558,423.0
2559,345.0
2560,305.0
2561,325.0
2562,395.0
2563,472.0
2564,508.0
2565,482.0
2566,410.0
2567,335.0
2568,304.0
2569,334.0
2570,409.0
2571,482.0
2572,508.0
2573,473.0
2574,396.0
2575,326.0
2576,305.0
2577,344.0
2578,422.0
2579,490.0
2580,507.0
2581,462.0
2582,383.0
2583,318.0
2584,307.0
2585,356.0
2586,435.0
2587,497.0
2588,503.0
2589,450.0
2590,370.0
2591,312.0
2592,311.0
2593,368.0
2594,448.0
2595,502.0
2596,498.0
2597,438.0
2598,358.0
2599,308.0
2600,317.0
2601,380.0
2602,459.0
2603,506.0
2604,492.0
2605,425.0
2606,348.0
2607,305.0
2608,324.0
2609,393.0
2610,471.0
2611,508.0
2612,484.0
2613,412.0
2614,337.0
2615,304.0
2616,333.0
2617,407.0
2618,480.0
2619,509.0
2620,474.0
2621,398.0
2622,327.0
2623,304.0
2624,344.0
2625,421.0
2626,489.0
2627,507.0
2628,463.0
2629,385.0
2630,319.0
2631,307.0
2632,354.0
2633,433.0
2634,496.0
2635,504.0
2636,452.0
2637,372.0
2638,314.0
2639,311.0
2640,365.0
2641,446.0
2642,501.0
2643,499.0
2644,440.0
2645,360.0
2646,308.0
2647,316.0
2648,379.0
2649,459.0
2650,506.0
2651,493.0
2652,427.0
2653,348.0
2654,305.0
2655,324.0
2656,392.0
2657,469.0
2658,508.0
2659,485.0
2660,414.0
2661,338.0
2662,304.0
2663,332.0
2664,405.0
2665,479.0
2666,508.0
2667,475.0
2668,400.0
2669,329.0
2670,304.0
2671,342.0
2672,418.0
2673,488.0
2674,507.0
2675,466.0
2676,387.0
2677,321.0
2678,306.0
2679,352.0
2680,431.0
2681,495.0
2682,504.0
2683,454.0
2684,374.0
2685,314.0
2686,310.0
2687,365.0
2688,445.0
2689,501.0
2690,500.0
2691,441.0
2692,361.0
2693,309.0
2694,316.0
2695,377.0
2696,457.0
2697,506.0
2698,493.0
2699,428.0
2700,349.0
2701,306.0
2702,323.0
2703,391.0
2704,468.0
2705,508.0
2706,485.0
2707,414.0
2708,339.0
2709,304.0
2710,331.0
2711,404.0
2712,478.0
2713,509.0
2714,477.0
2715,402.0
2716,330.0
2717,304.0
2718,340.0
2719,417.0
2720,487.0
2721,508.0
2722,466.0
2723,388.0
2724,321.0
2725,306.0
2726,352.0
2727,431.0
2728,495.0
2729,505.0
2730,455.0
2731,374.0
2732,314.0
2733,310.0
2734,363.0
2735,444.0
2736,501.0
2737,500.0
2738,442.0
2739,362.0
2740,309.0
2741,315.0
2742,377.0
2743,456.0
2744,505.0
2745,494.0
2746,429.0
2747,350.0
2748,306.0
2749,322.0
2750,389.0
2751,467.0
2752,508.0
2753,487.0
2754,416.0
2755,340.0
2756,304.0
2757,330.0
2758,402.0
2759,477.0
2760,509.0
2761,478.0
2762,403.0
2763,330.0
2764,304.0
2765,340.0
2766,416.0
2767,486.0
2768,508.0
2769,467.0
2770,389.0
2771,322.0
2772,306.0
2773,351.0
2774,430.0
2775,494.0
2776,505.0
2777,455.0
2778,376.0
2779,315.0
2780,309.0
2781,363.0
2782,443.0
2783,500.0
2784,501.0
2785,443.0
2786,363.0
2787,310.0
2788,314.0
2789,374.0
2790,454.0
2791,505.0
2792,495.0
2793,431.0
2794,352.0
2795,306.0
2796,321.0
2797,388.0
2798,466.0
2799,507.0
2800,487.0
2801,417.0
2802,341.0
2803,304.0
2804,330.0
2805,402.0
2806,477.0
2807,509.0
2808,478.0
2809,403.0
2810,331.0
2811,304.0
2812,339.0
2813,416.0
2814,486.0
2815,508.0
2816,468.0
2817,389.0
2818,322.0
2819,306.0
2820,350.0
2821,429.0
2822,494.0
2823,505.0
2824,456.0
2825,377.0
2826,316.0
2827,309.0
2828,361.0
2829,441.0
2830,500.0
2831,501.0
2832,445.0
2833,365.0
2834,310.0
2835,314.0
2836,373.0
2837,453.0
2838,504.0
2839,495.0
2840,432.0
2841,353.0
2842,306.0
2843,321.0
2844,387.0
2845,465.0
2846,508.0
2847,487.0
2848,418.0
2849,341.0
2850,304.0
2851,329.0
2852,400.0
2853,476.0
2854,509.0
2855,479.0
2856,404.0
2857,332.0
2858,304.0
2859,339.0
2860,414.0
2861,485.0
2862,508.0
2863,469.0
2864,391.0
2865,323.0
2866,305.0
2867,349.0
2868,427.0
2869,493.0
2870,506.0
2871,458.0
2872,379.0
2873,316.0
2874,308.0
2875,361.0
2876,440.0
2877,499.0
2878,502.0
2879,445.0
2880,365.0
2881,310.0
2882,314.0
2883,373.0
2884,453.0
2885,504.0
2886,496.0
2887,432.0
2888,353.0
2889,306.0
2890,320.0
2891,386.0
2892,464.0
2893,507.0
2894,488.0
2895,419.0
2896,342.0
2897,304.0
2898,328.0
2899,399.0
2900,475.0
2901,508.0
2902,480.0
2903,406.0
2904,333.0
2905,304.0
2906,337.0
2907,412.0
2908,484.0
2909,508.0
2910,470.0
2911,393.0
2912,324.0
2913,305.0
2914,347.0
2915,426.0
2916,492.0
2917,506.0
2918,459.0
2919,379.0
2920,317.0
2921,308.0
2922,360.0
2923,439.0
2924,499.0
2925,502.0
2926,446.0
2927,367.0
2928,310.0
2929,313.0
2930,372.0
2931,452.0
2932,504.0
2933,496.0
2934,433.0
2935,354.0
2936,307.0
2937,320.0
2938,385.0
2939,463.0
2940,507.0
2941,489.0
2942,420.0
2943,343.0
2944,304.0
2945,327.0
2946,398.0
2947,474.0
2948,509.0
2949,481.0
2950,408.0
2951,334.0
2952,304.0
2953,336.0
2954,411.0
2955,483.0
2956,508.0
2957,470.0
2958,393.0
2959,325.0
2960,305.0
2961,348.0
2962,426.0
2963,492.0
2964,506.0
2965,459.0
2966,380.0
2967,317.0
2968,308.0
2969,359.0
2970,439.0
2971,499.0
2972,502.0
2973,447.0
2974,367.0
2975,311.0
2976,313.0
2977,371.0
2978,450.0
2979,503.0
2980,497.0
2981,435.0
2982,355.0
2983,307.0
2984,319.0
2985,383.0
2986,462.0
2987,507.0
2988,490.0
2989,422.0
2990,344.0
2991,305.0
2992,326.0
2993,396.0
2994,473.0
2995,508.0
2996,481.0
2997,408.0
2998,334.0
2999,304.0
3000,336.0
3001,410.0
3002,483.0
3003,508.0
3004,472.0
3005,394.0
3006,325.0
3007,305.0
3008,346.0
3009,424.0
3010,491.0
3011,506.0
3012,460.0
3013,381.0
3014,318.0
3015,308.0
3016,357.0
3017,437.0
3018,497.0
3019,503.0
3020,449.0
3021,369.0
3022,312.0
3023,312.0
3024,369.0
3025,449.0
3026,503.0
3027,498.0
3028,436.0
3029,357.0
3030,308.0
3031,318.0
3032,382.0
3033,461.0
3034,506.0
3035,490.0
3036,423.0
3037,345.0
3038,305.0
3039,326.0
3040,396.0
3041,473.0
3042,508.0
3043,482.0
3044,409.0
3045,334.0
3046,304.0
3047,335.0
3048,410.0
3049,482.0
3050,508.0
3051,472.0
3052,395.0
3053,326.0
3054,305.0
3055,345.0
3056,423.0
3057,490.0
3058,506.0
3059,462.0
3060,383.0
3061,318.0
3062,307.0
3063,356.0
3064,436.0
3065,497.0
3066,503.0
3067,450.0
3068,370.0
3069,313.0
3070,312.0
3071,368.0
3072,448.0
3073,502.0
3074,498.0
3075,437.0
3076,357.0
3077,307.0
3078,318.0
3079,382.0
3080,461.0
3081,507.0
3082,491.0
3083,424.0
3084,345.0
3085,305.0
3086,325.0
3087,395.0
3088,472.0
3089,508.0
3090,483.0
3091,410.0
3092,336.0
3093,304.0
3094,334.0
3095,408.0
3096,481.0
3097,508.0
3098,473.0
3099,398.0
3100,327.0
3101,305.0
3102,344.0
3103,421.0
3104,490.0
3105,507.0
3106,463.0
3107,384.0
3108,319.0
3109,307.0
3110,355.0
3111,434.0
3112,496.0
3113,504.0
3114,451.0
3115,371.0
3116,313.0
3117,311.0
3118,367.0
3119,447.0
3120,502.0
3121,498.0
3122,438.0
3123,359.0
3124,308.0
3125,317.0
3126,379.0
3127,459.0
3128,506.0
3129,492.0
3130,426.0
3131,348.0
3132,305.0
3133,324.0
3134,392.0
3135,469.0
3136,508.0
3137,484.0
3138,413.0
3139,337.0
3140,304.0
3141,332.0
3142,406.0
3143,480.0
3144,509.0
3145,475.0
3146,399.0
3147,328.0
3148,304.0
3149,342.0
3150,419.0
3151,488.0
3152,507.0
3153,464.0
3154,385.0
3155,320.0
3156,307.0
3157,354.0
3158,434.0
3159,496.0
3160,505.0
3161,452.0
3162,373.0
3163,314.0
3164,311.0
3165,365.0
3166,446.0
3167,502.0
3168,500.0
3169,441.0
3170,361.0
3171,309.0
3172,316.0
3173,377.0
3174,457.0
3175,505.0
3176,493.0
3177,428.0
3178,349.0
3179,305.0
3180,323.0
3181,391.0
3182,469.0
3183,508.0
3184,485.0
3185,414.0
3186,338.0
3187,304.0
3188,332.0
3189,405.0
3190,479.0
3191,508.0
3192,476.0
3193,400.0
3194,329.0
3195,304.0
3196,342.0
3197,419.0
3198,488.0
3199,507.0
3200,465.0
3201,387.0
3202,320.0
3203,306.0
3204,352.0
3205,432.0
3206,495.0
3207,505.0
3208,454.0
3209,375.0
3210,314.0
3211,310.0
3212,364.0
3213,444.0
3214,501.0
3215,500.0
3216,441.0
3217,361.0
3218,309.0
3219,315.0
3220,377.0
3221,457.0
3222,505.0
3223,494.0
3224,429.0
3225,350.0
3226,306.0
3227,322.0
3228,390.0
3229,468.0
3230,508.0
3231,486.0
3232,414.0
3233,339.0
3234,304.0
3235,331.0
3236,404.0
3237,479.0
3238,509.0
3239,476.0
3240,401.0
3241,329.0
3242,304.0
3243,341.0
3244,417.0
3245,487.0
3246,508.0
3247,466.0
3248,388.0
3249,322.0
3250,306.0
3251,351.0
3252,430.0
3253,495.0
3254,505.0
3255,455.0
3256,375.0
3257,314.0
3258,310.0
3259,363.0
3260,443.0
3261,501.0
3262,500.0
3263,443.0
3264,363.0
3265,309.0
3266,315.0
3267,376.0
3268,455.0
3269,505.0
3270,494.0
3271,429.0
3272,351.0
3273,306.0
3274,322.0
3275,389.0
3276,467.0
3277,508.0
3278,486.0
3279,416.0
3280,340.0
3281,304.0
3282,330.0
3283,402.0
3284,477.0
3285,509.0
3286,478.0
3287,403.0
3288,331.0
3289,304.0
3290,340.0
3291,415.0
3292,486.0
3293,508.0
3294,467.0
3295,389.0
3296,322.0
3297,306.0
3298,351.0
3299,429.0
3300,494.0
3301,505.0
3302,456.0
3303,376.0
3304,315.0
3305,309.0
3306,363.0
3307,442.0
3308,500.0
3309,501.0
3310,443.0
3311,363.0
3312,310.0
3313,315.0
3314,375.0
3315,454.0
3316,505.0
3317,495.0
3318,431.0
3319,352.0
3320,306.0
3321,321.0
3322,387.0
3323,465.0
3324,508.0
3325,488.0
3326,418.0
3327,341.0
3328,304.0
3329,329.0
3330,400.0
3331,476.0
3332,509.0
3333,478.0
3334,404.0
3335,331.0
3336,304.0
3337,339.0
3338,414.0
3339,486.0
3340,508.0
3341,468.0
3342,390.0
3343,322.0
3344,306.0
3345,350.0
3346,428.0
3347,494.0
3348,505.0
3349,456.0
3350,377.0
3351,315.0
3352,309.0
3353,362.0
3354,442.0
3355,500.0
3356,501.0
3357,445.0
3358,364.0
3359,310.0
3360,314.0
3361,374.0
3362,453.0
3363,504.0
3364,496.0
3365,432.0
3366,353.0
3367,307.0
3368,320.0
3369,386.0
3370,464.0
3371,507.0
3372,488.0
3373,419.0
3374,342.0
3375,304.0
3376,328.0
3377,400.0
3378,476.0
3379,509.0
3380,480.0
3381,406.0
3382,332.0
3383,304.0
3384,338.0
3385,413.0
3386,485.0
3387,508.0
3388,469.0
3389,391.0
3390,323.0
3391,305.0
3392,348.0
3393,427.0
3394,493.0
3395,506.0
3396,458.0
3397,379.0
3398,316.0
3399,308.0
3400,359.0
3401,439.0
3402,499.0
3403,502.0
3404,447.0
3405,367.0
3406,311.0
3407,313.0
3408,372.0
3409,452.0
3410,504.0
3411,496.0
3412,434.0
3413,354.0
3414,307.0
3415,319.0
3416,385.0
3417,464.0
3418,507.0
3419,489.0
3420,420.0
3421,343.0
3422,304.0
3423,328.0
3424,398.0
3425,475.0
3426,508.0
3427,480.0
3428,406.0
3429,333.0
3430,304.0
3431,337.0
3432,412.0
3433,484.0
3434,508.0
3435,471.0
3436,394.0
3437,324.0
3438,305.0
3439,347.0
3440,425.0
3441,492.0
3442,506.0
3443,460.0
3444,380.0
3445,317.0
3446,308.0
3447,359.0
3448,438.0
3449,498.0
3450,502.0
3451,447.0
3452,367.0
3453,311.0
3454,313.0
3455,371.0
3456,451.0
3457,504.0
3458,497.0
3459,434.0
3460,355.0
3461,307.0
3462,319.0
3463,384.0
3464,463.0
3465,507.0
3466,489.0
3467,421.0
3468,344.0
3469,305.0
3470,327.0
3471,397.0
3472,473.0
3473,509.0
3474,481.0
3475,408.0
3476,334.0
3477,304.0
3478,335.0
3479,410.0
3480,483.0
3481,509.0
3482,472.0
3483,395.0
3484,325.0
3485,305.0
3486,346.0
3487,424.0
3488,491.0
3489,506.0
3490,461.0
3491,381.0
3492,318.0
3493,308.0
3494,357.0
3495,437.0
3496,498.0
3497,503.0
3498,449.0
3499,368.0
3500,312.0
3501,312.0
3502,369.0
3503,449.0
3504,503.0
3505,497.0
3506,436.0
3507,357.0
3508,307.0
3509,318.0
3510,382.0
3511,461.0
3512,507.0
3513,491.0
3514,424.0
3515,346.0
3516,305.0
3517,326.0
3518,395.0
3519,472.0
3520,509.0
3521,483.0
3522,410.0
3523,336.0
3524,304.0
3525,335.0
3526,409.0
3527,482.0
3528,509.0
3529,472.0
3530,396.0
3531,326.0
3532,305.0
3533,345.0
3534,423.0
3535,490.0
3536,507.0
3537,461.0
3538,382.0
3539,318.0
3540,308.0
3541,356.0
3542,436.0
3543,497.0
3544,503.0
3545,450.0
3546,370.0
3547,312.0
3548,311.0
3549,368.0
3550,448.0
3551,503.0
3552,498.0
3553,438.0
3554,358.0
3555,308.0
3556,317.0
3557,381.0
3558,460.0
3559,506.0
3560,492.0
3561,424.0
3562,347.0
3563,305.0
3564,325.0
3565,394.0
3566,471.0
3567,508.0
3568,483.0
3569,411.0
3570,336.0
3571,304.0
3572,334.0
3573,408.0
3574,481.0
3575,509.0
3576,473.0
3577,397.0
3578,326.0
3579,305.0
3580,344.0
3581,421.0
3582,489.0
3583,507.0
3584,463.0
3585,384.0
3586,319.0
3587,307.0
3588,355.0
3589,434.0
3590,497.0
3591,504.0
3592,452.0
3593,372.0
3594,313.0
3595,311.0
3596,367.0
3597,446.0
3598,502.0
3599,499.0
3600,439.0
3601,359.0
3602,308.0
3603,317.0
3604,380.0
3605,459.0
3606,506.0
3607,492.0
3608,425.0
3609,347.0
3610,305.0
3611,325.0
3612,394.0
3613,471.0
3614,508.0
3615,484.0
3616,412.0
3617,337.0
3618,304.0
3619,333.0
3620,407.0
3621,480.0
3622,508.0
3623,474.0
3624,399.0
3625,328.0
3626,304.0
3627,343.0
3628,420.0
3629,489.0
3630,507.0
3631,464.0
3632,386.0
3633,320.0
3634,306.0
3635,353.0
3636,432.0
3637,496.0
3638,504.0
3639,452.0
3640,373.0
3641,314.0
3642,310.0
3643,366.0
3644,446.0
3645,501.0
3646,499.0
3647,439.0
3648,360.0
3649,308.0
3650,316.0
3651,379.0
3652,458.0
3653,506.0
3654,493.0
3655,427.0
3656,348.0
3657,305.0
3658,323.0
3659,391.0
3660,468.0
3661,508.0
3662,485.0
3663,414.0
3664,338.0
3665,304.0
3666,331.0
3667,404.0
3668,479.0
3669,509.0
3670,476.0
3671,401.0
3672,329.0
3673,304.0
3674,341.0
3675,418.0
3676,488.0
3677,508.0
3678,465.0
3679,387.0
3680,320.0
3681,306.0
3682,353.0
3683,432.0
3684,495.0
3685,504.0
3686,453.0
3687,373.0
3688,314.0
3689,310.0
3690,365.0
3691,445.0
3692,502.0
3693,499.0
3694,441.0
3695,361.0
3696,309.0
3697,316.0
3698,377.0
3699,457.0
3700,505.0
3701,493.0
3702,428.0
3703,350.0
3704,306.0
3705,322.0
3706,390.0
3707,467.0
3708,508.0
3709,486.0
3710,415.0
3711,339.0
3712,304.0
3713,331.0
3714,403.0
3715,478.0
3716,509.0
3717,476.0
3718,401.0
3719,329.0
3720,304.0
3721,341.0
3722,418.0
3723,488.0
3724,508.0
3725,466.0
3726,387.0
3727,321.0
3728,306.0
3729,352.0
3730,431.0
3731,495.0
3732,505.0
3733,454.0
3734,375.0
3735,314.0
3736,310.0
3737,363.0
3738,443.0
3739,501.0
3740,500.0
3741,442.0
3742,363.0
3743,309.0
3744,315.0
3745,376.0
3746,455.0
3747,505.0
3748,494.0
3749,430.0
3750,351.0
3751,306.0
3752,322.0
3753,389.0
3754,467.0
3755,508.0
3756,487.0
3757,416.0
3758,340.0
3759,304.0
3760,330.0
3761,403.0
3762,478.0
3763,509.0
3764,477.0
3765,402.0
3766,330.0
3767,304.0
3768,340.0
3769,416.0
3770,487.0
3771,508.0
3772,467.0
3773,389.0
3774,322.0
3775,306.0
3776,350.0
3777,429.0
3778,494.0
3779,505.0
3780,456.0
3781,377.0
3782,315.0
3783,309.0
3784,362.0
3785,442.0
3786,500.0
3787,501.0
3788,444.0
3789,364.0
3790,310.0
3791,314.0
3792,374.0
3793,454.0
3794,505.0
3795,495.0
3796,432.0
3797,353.0
3798,306.0
3799,321.0
3800,387.0
3801,465.0
3802,507.0
3803,487.0
3804,417.0
3805,341.0
3806,304.0
3807,329.0
3808,401.0
3809,476.0
3810,509.0
3811,479.0
3812,405.0
3813,332.0
3814,304.0
3815,338.0
3816,413.0
3817,484.0
3818,508.0
3819,469.0
3820,391.0
3821,323.0
3822,305.0
3823,349.0
3824,427.0
3825,493.0
3826,506.0
3827,458.0
3828,378.0
3829,316.0
3830,308.0
3831,360.0
3832,441.0
3833,499.0
3834,502.0
3835,446.0
3836,365.0
3837,311.0
3838,314.0
3839,373.0
3840,453.0
3841,504.0
3842,496.0
3843,432.0
3844,353.0
3845,306.0
3846,320.0
3847,386.0
3848,464.0
3849,507.0
3850,489.0
3851,420.0
3852,343.0
3853,304.0
3854,327.0
3855,398.0
3856,474.0
3857,509.0
3858,480.0
3859,407.0
3860,333.0
3861,304.0
3862,337.0
3863,412.0
3864,484.0
3865,508.0
3866,470.0
3867,393.0
3868,324.0
3869,305.0
3870,348.0
3871,426.0
3872,492.0
3873,506.0
3874,459.0
3875,380.0
3876,317.0
3877,308.0
3878,359.0
3879,439.0
3880,499.0
3881,502.0
3882,447.0
3883,367.0
3884,311.0
3885,313.0
3886,371.0
3887,451.0
3888,504.0
3889,497.0
3890,435.0
3891,355.0
3892,307.0
3893,319.0
3894,384.0
3895,462.0
3896,507.0
3897,490.0
3898,421.0
3899,344.0
3900,304.0
3901,327.0
3902,397.0
3903,474.0
3904,509.0
3905,481.0
3906,407.0
3907,334.0
3908,304.0
3909,336.0
3910,411.0
3911,483.0
3912,508.0
3913,471.0
3914,394.0
3915,325.0
3916,305.0
3917,346.0
3918,424.0
3919,491.0
3920,506.0
3921,461.0
3922,382.0
3923,318.0
3924,308.0
3925,357.0
3926,437.0
3927,498.0
3928,503.0
3929,450.0
3930,369.0
3931,312.0
3932,312.0
3933,369.0
3934,449.0
3935,503.0
3936,497.0
3937,436.0
3938,357.0
3939,308.0
3940,318.0
3941,382.0
3942,461.0
3943,507.0
3944,491.0
3945,423.0
3946,345.0
3947,304.0
3948,326.0
3949,396.0
3950,472.0
3951,508.0
3952,482.0
3953,409.0
3954,335.0
3955,304.0
3956,335.0
3957,410.0
3958,482.0
3959,509.0
3960,472.0
3961,396.0
3962,326.0
3963,305.0
3964,345.0
3965,423.0
3966,491.0
3967,507.0
3968,462.0
3969,383.0
3970,319.0
3971,307.0
3972,356.0
3973,436.0
3974,497.0
3975,503.0
3976,450.0
3977,370.0
3978,312.0
3979,312.0
3980,368.0
3981,448.0
3982,503.0
3983,498.0
3984,438.0
3985,358.0
3986,308.0
3987,317.0
3988,381.0
3989,460.0
3990,506.0
3991,491.0
3992,424.0
3993,346.0
3994,305.0
3995,325.0
3996,394.0
3997,471.0
3998,508.0
3999,483.0
4000,411.0
4001,336.0
4002,304.0
4003,334.0
4004,407.0
4005,481.0
4006,509.0
4007,474.0
4008,398.0
4009,327.0
4010,304.0
4011,343.0
4012,420.0
4013,489.0
4014,507.0
4015,463.0
4016,384.0
4017,319.0
4018,307.0
4019,355.0
4020,434.0
4021,497.0
4022,504.0
4023,451.0
4024,371.0
4025,313.0
4026,311.0
4027,367.0
4028,447.0
4029,502.0
4030,499.0
4031,438.0
4032,359.0
4033,308.0
4034,317.0
4035,380.0
4036,459.0
4037,506.0
4038,492.0
4039,426.0
4040,348.0
4041,305.0
4042,324.0
4043,392.0
4044,470.0
4045,508.0
4046,484.0
4047,413.0
4048,337.0
4049,304.0
4050,333.0
4051,406.0
4052,480.0
4053,508.0
4054,475.0
4055,399.0
4056,328.0
4057,304.0
4058,343.0
4059,420.0
4060,489.0
4061,507.0
4062,464.0
4063,385.0
4064,320.0
4065,307.0
4066,354.0
4067,433.0
4068,496.0
4069,504.0
4070,452.0
4071,372.0
4072,313.0
4073,311.0
4074,366.0
4075,446.0
4076,502.0
4077,499.0
4078,440.0
4079,360.0
4080,309.0
4081,316.0
4082,378.0
4083,458.0
4084,506.0
4085,493.0
4086,427.0
4087,349.0
4088,305.0
4089,323.0
4090,391.0
4091,469.0
4092,508.0
4093,485.0
4094,414.0
4095,337.0
4096,304.0
4097,332.0
4098,405.0
4099,480.0
4100,509.0
4101,475.0
4102,400.0
4103,328.0
4104,304.0
4105,342.0
4106,419.0
4107,488.0
4108,507.0
4109,465.0
4110,386.0
4111,320.0
4112,306.0
4113,353.0
4114,432.0
4115,496.0
4116,504.0
4117,453.0
4118,374.0
4119,314.0
4120,310.0
4121,364.0
4122,444.0
4123,501.0
4124,500.0
4125,441.0
4126,361.0
4127,309.0
4128,316.0
4129,377.0
4130,457.0
4131,505.0
4132,493.0
4133,428.0
4134,350.0
4135,306.0
4136,323.0
4137,391.0
4138,468.0
